2025-04-17 19:11:40,694 [INFO ]  Creating naive ensemble.
2025-04-17 19:11:40,695 [INFO ]  Learning SPN for diabetes_012_health_indicators_brfss2015.
2025-04-17 19:11:40,695 [DEBUG]  generate_join_sample(single_table=diabetes_012_health_indicators_brfss2015, relationship_list=None, split_condition=None)
2025-04-17 19:11:40,799 [DEBUG]  Using min_instance_slice parameter 2536.8.
2025-04-17 19:11:40,799 [INFO ]  SPN training phase with 253680 samples
2025-04-17 19:11:40,968 [DEBUG]  Built domains in 0.16866481117904186 sec
2025-04-17 19:11:41,407 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-17 19:11:41,409 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-17 19:11:41,516 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 19:11:41,551 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 19:11:41,552 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-17 19:11:41,559 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-17 19:11:41,560 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 19:11:41,560 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 19:11:41,585 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (253680, 22) (remaining tasks 0)
2025-04-17 19:11:42,618 [DEBUG]  		found 2 row clusters (in 1.03257 secs)
2025-04-17 19:11:42,651 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (221790, 22) (remaining tasks 1)
2025-04-17 19:11:51,577 [DEBUG]  		found 22 col clusters (in 8.92568 secs)
2025-04-17 19:11:51,582 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (31890, 22) (remaining tasks 22)
2025-04-17 19:12:02,425 [DEBUG]  		found 22 col clusters (in 10.84202 secs)
2025-04-17 19:12:02,429 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221790, 1) (remaining tasks 43)
2025-04-17 19:12:02,462 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.03203 secs)
2025-04-17 19:12:02,462 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221790, 1) (remaining tasks 42)
