2025-04-17 16:33:15,617 [INFO ]  Creating naive ensemble.
2025-04-17 16:33:15,618 [INFO ]  Learning SPN for diabetes_binary_health_indicators_brfss2015.
2025-04-17 16:33:15,618 [DEBUG]  generate_join_sample(single_table=diabetes_binary_health_indicators_brfss2015, relationship_list=None, split_condition=None)
2025-04-17 16:33:15,766 [DEBUG]  Using min_instance_slice parameter 2536.8.
2025-04-17 16:33:15,767 [INFO ]  SPN training phase with 253680 samples
2025-04-17 16:33:16,064 [DEBUG]  Built domains in 0.29746372532099485 sec
2025-04-17 16:33:17,247 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-17 16:33:17,251 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-17 16:33:17,493 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 16:33:17,614 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 16:33:17,616 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-17 16:33:17,646 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-17 16:33:17,647 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 16:33:17,663 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 16:33:17,729 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (253680, 22) (remaining tasks 0)
2025-04-17 16:33:20,041 [DEBUG]  		found 2 row clusters (in 2.31243 secs)
2025-04-17 16:33:20,088 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (221788, 22) (remaining tasks 1)
2025-04-17 16:33:39,259 [DEBUG]  		found 22 col clusters (in 19.17055 secs)
2025-04-17 16:33:39,267 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (31892, 22) (remaining tasks 22)
2025-04-17 16:33:59,013 [DEBUG]  		found 22 col clusters (in 19.74550 secs)
2025-04-17 16:33:59,014 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 43)
2025-04-17 16:33:59,118 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.10387 secs)
2025-04-17 16:33:59,119 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 42)
2025-04-17 16:33:59,139 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.01960 secs)
2025-04-17 16:33:59,139 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 41)
2025-04-17 16:33:59,151 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.01161 secs)
2025-04-17 16:33:59,151 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 40)
2025-04-17 16:33:59,158 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00697 secs)
2025-04-17 16:33:59,159 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 39)
2025-04-17 16:33:59,172 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[4] (in 0.01271 secs)
2025-04-17 16:33:59,172 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 38)
2025-04-17 16:33:59,183 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.01118 secs)
2025-04-17 16:33:59,184 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 37)
2025-04-17 16:33:59,193 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00955 secs)
2025-04-17 16:33:59,194 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 36)
2025-04-17 16:33:59,204 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.01007 secs)
2025-04-17 16:33:59,205 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 35)
2025-04-17 16:33:59,216 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.01109 secs)
2025-04-17 16:33:59,216 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 34)
2025-04-17 16:33:59,228 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.01190 secs)
2025-04-17 16:33:59,229 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 33)
2025-04-17 16:33:59,240 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.01076 secs)
2025-04-17 16:33:59,240 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 32)
2025-04-17 16:33:59,250 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[11] (in 0.01012 secs)
2025-04-17 16:33:59,251 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 31)
2025-04-17 16:33:59,261 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[12] (in 0.00985 secs)
2025-04-17 16:33:59,261 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 30)
2025-04-17 16:33:59,272 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[13] (in 0.01007 secs)
2025-04-17 16:33:59,272 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 29)
2025-04-17 16:33:59,286 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[14] (in 0.01401 secs)
2025-04-17 16:33:59,287 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 28)
2025-04-17 16:33:59,300 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[15] (in 0.01306 secs)
2025-04-17 16:33:59,301 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 27)
2025-04-17 16:33:59,313 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[16] (in 0.01247 secs)
2025-04-17 16:33:59,314 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 26)
2025-04-17 16:33:59,325 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[17] (in 0.01066 secs)
2025-04-17 16:33:59,325 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 25)
2025-04-17 16:33:59,338 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[18] (in 0.01237 secs)
2025-04-17 16:33:59,338 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 24)
2025-04-17 16:33:59,353 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[19] (in 0.01522 secs)
2025-04-17 16:33:59,354 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 23)
2025-04-17 16:33:59,368 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[20] (in 0.01375 secs)
2025-04-17 16:33:59,368 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 22)
2025-04-17 16:33:59,383 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[21] (in 0.01497 secs)
2025-04-17 16:33:59,384 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 21)
2025-04-17 16:33:59,386 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00187 secs)
2025-04-17 16:33:59,386 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 20)
2025-04-17 16:33:59,388 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00190 secs)
2025-04-17 16:33:59,389 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 19)
2025-04-17 16:33:59,391 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00183 secs)
2025-04-17 16:33:59,391 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 18)
2025-04-17 16:33:59,393 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00146 secs)
2025-04-17 16:33:59,393 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 17)
2025-04-17 16:33:59,396 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[4] (in 0.00284 secs)
2025-04-17 16:33:59,396 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 16)
2025-04-17 16:33:59,398 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00196 secs)
2025-04-17 16:33:59,399 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 15)
2025-04-17 16:33:59,401 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00166 secs)
2025-04-17 16:33:59,401 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 14)
2025-04-17 16:33:59,403 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.00175 secs)
2025-04-17 16:33:59,403 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 13)
2025-04-17 16:33:59,405 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.00206 secs)
2025-04-17 16:33:59,406 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 12)
2025-04-17 16:33:59,408 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00198 secs)
2025-04-17 16:33:59,408 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 11)
2025-04-17 16:33:59,410 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00170 secs)
2025-04-17 16:33:59,410 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 10)
2025-04-17 16:33:59,412 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[11] (in 0.00146 secs)
2025-04-17 16:33:59,412 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 9)
2025-04-17 16:33:59,414 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[12] (in 0.00151 secs)
2025-04-17 16:33:59,414 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 8)
2025-04-17 16:33:59,416 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[13] (in 0.00170 secs)
2025-04-17 16:33:59,416 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 7)
2025-04-17 16:33:59,419 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[14] (in 0.00242 secs)
2025-04-17 16:33:59,419 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 6)
2025-04-17 16:33:59,422 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[15] (in 0.00236 secs)
2025-04-17 16:33:59,422 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 5)
2025-04-17 16:33:59,424 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[16] (in 0.00215 secs)
2025-04-17 16:33:59,425 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 4)
2025-04-17 16:33:59,427 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[17] (in 0.00192 secs)
2025-04-17 16:33:59,427 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 3)
2025-04-17 16:33:59,429 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[18] (in 0.00185 secs)
2025-04-17 16:33:59,429 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 2)
2025-04-17 16:33:59,432 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[19] (in 0.00234 secs)
2025-04-17 16:33:59,432 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 1)
2025-04-17 16:33:59,435 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[20] (in 0.00228 secs)
2025-04-17 16:33:59,435 [DEBUG]  OP: Operation.CREATE_LEAF on slice (31892, 1) (remaining tasks 0)
2025-04-17 16:33:59,438 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[21] (in 0.00250 secs)
2025-04-17 16:33:59,460 [DEBUG]  Built SPN in 43.3950217012316 sec
2025-04-17 16:33:59,460 [INFO ]  Saving ensemble to /home/dafn/card/deepcard/collected_temp_benchmarks/spn_ensembles/Diabetes Health Indicators Dataset/ensemble_single_diabetes_binary_health_indicators_brfss2015_10000000.pkl
