2025-04-17 12:04:30,299 [INFO ]  Creating naive ensemble.
2025-04-17 12:04:30,300 [INFO ]  Learning SPN for diabetes_binary_health_indicators_brfss2015.
2025-04-17 12:04:30,300 [DEBUG]  generate_join_sample(single_table=diabetes_binary_health_indicators_brfss2015, relationship_list=None, split_condition=None)
2025-04-17 12:04:30,401 [DEBUG]  Using min_instance_slice parameter 2536.8.
2025-04-17 12:04:30,401 [INFO ]  SPN training phase with 253680 samples
2025-04-17 12:04:30,553 [DEBUG]  Built domains in 0.15261149033904076 sec
2025-04-17 12:04:30,925 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-17 12:04:30,927 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-17 12:04:31,023 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 12:04:31,054 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-17 12:04:31,054 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-17 12:04:31,061 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-17 12:04:31,062 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 12:04:31,062 [DEBUG]  Loaded backend agg version unknown.
2025-04-17 12:04:31,084 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (253680, 22) (remaining tasks 0)
2025-04-17 12:04:32,028 [DEBUG]  		found 2 row clusters (in 0.94314 secs)
2025-04-17 12:04:32,059 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (221788, 22) (remaining tasks 1)
2025-04-17 12:04:41,528 [DEBUG]  		found 21 col clusters (in 9.46852 secs)
2025-04-17 12:04:41,534 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (31892, 22) (remaining tasks 21)
2025-04-17 12:04:51,846 [DEBUG]  		found 22 col clusters (in 10.31134 secs)
2025-04-17 12:04:51,854 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 42)
2025-04-17 12:04:51,933 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.07721 secs)
2025-04-17 12:04:51,933 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 41)
2025-04-17 12:04:51,944 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.01110 secs)
2025-04-17 12:04:51,945 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 40)
2025-04-17 12:04:51,956 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.01084 secs)
2025-04-17 12:04:51,956 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 39)
2025-04-17 12:04:51,963 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00666 secs)
2025-04-17 12:04:51,963 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 38)
2025-04-17 12:04:51,975 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[4] (in 0.01237 secs)
2025-04-17 12:04:51,976 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 37)
2025-04-17 12:04:51,984 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00807 secs)
2025-04-17 12:04:51,984 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 36)
2025-04-17 12:04:51,990 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00570 secs)
2025-04-17 12:04:51,990 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 35)
2025-04-17 12:04:51,996 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.00585 secs)
2025-04-17 12:04:51,996 [DEBUG]  OP: Operation.CREATE_LEAF on slice (221788, 1) (remaining tasks 34)
2025-04-17 12:04:52,002 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.00615 secs)
