2025-04-21 21:31:30,696 [INFO ]  Creating naive ensemble.
2025-04-21 21:31:30,697 [INFO ]  Learning SPN for airqualityuci.
2025-04-21 21:31:30,697 [DEBUG]  generate_join_sample(single_table=airqualityuci, relationship_list=None, split_condition=None)
2025-04-21 21:31:31,257 [DEBUG]  Using min_instance_slice parameter 93.57000000000001.
2025-04-21 21:31:31,258 [INFO ]  SPN training phase with 9357 samples
2025-04-21 21:31:31,281 [DEBUG]  Built domains in 0.023040823001792887 sec
2025-04-21 21:31:32,846 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-21 21:31:32,873 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-21 21:31:33,320 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-21 21:31:34,026 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-21 21:31:34,028 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-21 21:31:34,174 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-21 21:31:34,176 [DEBUG]  Loaded backend agg version unknown.
2025-04-21 21:31:34,176 [DEBUG]  Loaded backend agg version unknown.
2025-04-21 21:31:34,222 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (9357, 15) (remaining tasks 0)
2025-04-21 21:31:34,616 [DEBUG]  		found 2 row clusters (in 0.39353 secs)
2025-04-21 21:31:34,617 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (8991, 15) (remaining tasks 1)
2025-04-21 21:31:38,832 [DEBUG]  		found 1 col clusters (in 4.21497 secs)
2025-04-21 21:31:38,832 [DEBUG]  OP: Operation.REMOVE_UNINFORMATIVE_FEATURES on slice (366, 15) (remaining tasks 1)
2025-04-21 21:31:38,835 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (8991, 15) (remaining tasks 10)
2025-04-21 21:31:39,127 [DEBUG]  		found 2 row clusters (in 0.29225 secs)
2025-04-21 21:31:39,127 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 11)
2025-04-21 21:31:39,128 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00036 secs)
2025-04-21 21:31:39,128 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 10)
2025-04-21 21:31:39,128 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00026 secs)
2025-04-21 21:31:39,128 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 9)
2025-04-21 21:31:39,129 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00024 secs)
2025-04-21 21:31:39,129 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 8)
2025-04-21 21:31:39,129 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.00024 secs)
2025-04-21 21:31:39,129 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 7)
2025-04-21 21:31:39,129 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00024 secs)
2025-04-21 21:31:39,130 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 6)
2025-04-21 21:31:39,130 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[11] (in 0.00023 secs)
2025-04-21 21:31:39,130 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 5)
2025-04-21 21:31:39,130 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[12] (in 0.00023 secs)
2025-04-21 21:31:39,130 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 4)
2025-04-21 21:31:39,131 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[13] (in 0.00023 secs)
2025-04-21 21:31:39,131 [DEBUG]  OP: Operation.CREATE_LEAF on slice (366, 1) (remaining tasks 3)
2025-04-21 21:31:39,131 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[14] (in 0.00023 secs)
2025-04-21 21:31:39,131 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (366, 6) (remaining tasks 2)
2025-04-21 21:31:39,633 [DEBUG]  		found 1 col clusters (in 0.50179 secs)
2025-04-21 21:31:39,634 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (3370, 15) (remaining tasks 2)
2025-04-21 21:31:42,702 [DEBUG]  		found 1 col clusters (in 3.06783 secs)
2025-04-21 21:31:42,704 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (5621, 15) (remaining tasks 2)
2025-04-21 21:31:46,232 [DEBUG]  		found 1 col clusters (in 3.52815 secs)
2025-04-21 21:31:46,233 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (366, 6) (remaining tasks 2)
2025-04-21 21:31:46,346 [DEBUG]  		found 2 row clusters (in 0.11346 secs)
2025-04-21 21:31:46,347 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (3370, 15) (remaining tasks 3)
2025-04-21 21:31:46,423 [DEBUG]  		found 2 row clusters (in 0.07660 secs)
2025-04-21 21:31:46,424 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (5621, 15) (remaining tasks 4)
2025-04-21 21:31:46,527 [DEBUG]  		found 2 row clusters (in 0.10212 secs)
2025-04-21 21:31:46,527 [DEBUG]  OP: Operation.REMOVE_UNINFORMATIVE_FEATURES on slice (106, 6) (remaining tasks 5)
2025-04-21 21:31:46,527 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (260, 6) (remaining tasks 6)
2025-04-21 21:31:46,979 [DEBUG]  		found 1 col clusters (in 0.45231 secs)
2025-04-21 21:31:46,980 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1136, 15) (remaining tasks 6)
2025-04-21 21:31:53,518 [DEBUG]  		found 1 col clusters (in 6.53761 secs)
2025-04-21 21:31:53,518 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2234, 15) (remaining tasks 6)
2025-04-21 21:32:04,963 [DEBUG]  		found 1 col clusters (in 11.44476 secs)
2025-04-21 21:32:04,965 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (3428, 15) (remaining tasks 6)
2025-04-21 21:32:07,941 [DEBUG]  		found 1 col clusters (in 2.97598 secs)
2025-04-21 21:32:07,942 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2193, 15) (remaining tasks 6)
2025-04-21 21:32:19,653 [DEBUG]  		found 1 col clusters (in 11.71102 secs)
2025-04-21 21:32:19,653 [DEBUG]  OP: Operation.CREATE_LEAF on slice (106, 1) (remaining tasks 6)
2025-04-21 21:32:19,653 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[4] (in 0.00030 secs)
2025-04-21 21:32:19,654 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (106, 5) (remaining tasks 5)
2025-04-21 21:32:19,823 [DEBUG]  		found 1 col clusters (in 0.16890 secs)
2025-04-21 21:32:19,823 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (260, 6) (remaining tasks 5)
2025-04-21 21:32:19,850 [DEBUG]  		found 2 row clusters (in 0.02710 secs)
2025-04-21 21:32:19,851 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1136, 15) (remaining tasks 6)
2025-04-21 21:32:19,897 [DEBUG]  		found 2 row clusters (in 0.04585 secs)
2025-04-21 21:32:19,897 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2234, 15) (remaining tasks 7)
2025-04-21 21:32:19,935 [DEBUG]  		found 2 row clusters (in 0.03747 secs)
2025-04-21 21:32:19,935 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (3428, 15) (remaining tasks 8)
2025-04-21 21:32:20,006 [DEBUG]  		found 2 row clusters (in 0.07073 secs)
2025-04-21 21:32:20,007 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2193, 15) (remaining tasks 9)
2025-04-21 21:32:20,071 [DEBUG]  		found 2 row clusters (in 0.06445 secs)
2025-04-21 21:32:20,072 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (106, 5) (remaining tasks 10)
2025-04-21 21:32:20,089 [DEBUG]  		found 2 row clusters (in 0.01696 secs)
2025-04-21 21:32:20,089 [DEBUG]  OP: Operation.REMOVE_UNINFORMATIVE_FEATURES on slice (44, 6) (remaining tasks 11)
