2025-04-22 02:00:17,323 [INFO ]  Creating naive ensemble.
2025-04-22 02:00:17,324 [INFO ]  Learning SPN for bias_correction_ucl.
2025-04-22 02:00:17,324 [DEBUG]  generate_join_sample(single_table=bias_correction_ucl, relationship_list=None, split_condition=None)
2025-04-22 02:00:17,356 [DEBUG]  Using min_instance_slice parameter 77.5.
2025-04-22 02:00:17,356 [INFO ]  SPN training phase with 7750 samples
2025-04-22 02:00:17,368 [DEBUG]  Built domains in 0.011013467999873683 sec
2025-04-22 02:00:17,715 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-22 02:00:17,716 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-22 02:00:17,810 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-22 02:00:17,840 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-22 02:00:17,841 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-22 02:00:17,847 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-22 02:00:17,848 [DEBUG]  Loaded backend agg version unknown.
2025-04-22 02:00:17,848 [DEBUG]  Loaded backend agg version unknown.
2025-04-22 02:00:17,852 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (7750, 25) (remaining tasks 0)
2025-04-22 02:00:17,965 [DEBUG]  		found 2 row clusters (in 0.11296 secs)
2025-04-22 02:00:17,966 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (4762, 25) (remaining tasks 1)
2025-04-22 02:00:24,575 [DEBUG]  		found 1 col clusters (in 6.60827 secs)
2025-04-22 02:00:24,576 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2988, 25) (remaining tasks 1)
2025-04-22 02:01:01,841 [DEBUG]  		found 1 col clusters (in 37.26439 secs)
2025-04-22 02:01:01,842 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (4762, 25) (remaining tasks 1)
2025-04-22 02:01:02,083 [DEBUG]  		found 2 row clusters (in 0.24071 secs)
2025-04-22 02:01:02,084 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2988, 25) (remaining tasks 2)
2025-04-22 02:01:02,152 [DEBUG]  		found 2 row clusters (in 0.06771 secs)
2025-04-22 02:01:02,153 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2886, 25) (remaining tasks 3)
2025-04-22 02:01:39,057 [DEBUG]  		found 1 col clusters (in 36.90435 secs)
2025-04-22 02:01:39,058 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1876, 25) (remaining tasks 3)
2025-04-22 02:02:12,707 [DEBUG]  		found 1 col clusters (in 33.64837 secs)
