2025-04-24 19:45:52,197 [INFO ]  Creating naive ensemble.
2025-04-24 19:45:52,198 [INFO ]  Learning SPN for naticusdroid.
2025-04-24 19:45:52,198 [DEBUG]  generate_join_sample(single_table=naticusdroid, relationship_list=None, split_condition=None)
2025-04-24 19:45:52,251 [DEBUG]  Using min_instance_slice parameter 293.32.
2025-04-24 19:45:52,251 [INFO ]  SPN training phase with 29332 samples
2025-04-24 19:45:52,282 [DEBUG]  Built domains in 0.0317289829836227 sec
2025-04-24 19:45:52,644 [DEBUG]  CACHEDIR=/home/dafn/.cache/matplotlib
2025-04-24 19:45:52,646 [DEBUG]  Using fontManager instance from /home/dafn/.cache/matplotlib/fontlist-v300.json
2025-04-24 19:45:52,741 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-24 19:45:52,772 [DEBUG]  Loaded backend qt5agg version unknown.
2025-04-24 19:45:52,772 [DEBUG]  Loaded backend qt4agg version unknown.
2025-04-24 19:45:52,780 [DEBUG]  Loaded backend tkagg version unknown.
2025-04-24 19:45:52,780 [DEBUG]  Loaded backend agg version unknown.
2025-04-24 19:45:52,781 [DEBUG]  Loaded backend agg version unknown.
2025-04-24 19:45:52,795 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (29332, 87) (remaining tasks 0)
2025-04-24 19:45:53,808 [DEBUG]  		found 2 row clusters (in 1.01286 secs)
2025-04-24 19:45:53,816 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 87) (remaining tasks 1)
2025-04-24 19:48:17,379 [DEBUG]  		found 57 col clusters (in 143.56199 secs)
2025-04-24 19:48:17,386 [DEBUG]  OP: Operation.REMOVE_UNINFORMATIVE_FEATURES on slice (14608, 87) (remaining tasks 57)
2025-04-24 19:48:17,390 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 58)
2025-04-24 19:48:17,390 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00077 secs)
2025-04-24 19:48:17,392 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 16) (remaining tasks 57)
2025-04-24 19:48:23,086 [DEBUG]  		found 1 col clusters (in 5.69384 secs)
2025-04-24 19:48:23,087 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 4) (remaining tasks 57)
2025-04-24 19:48:23,525 [DEBUG]  		found 1 col clusters (in 0.43764 secs)
2025-04-24 19:48:23,526 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 4) (remaining tasks 57)
2025-04-24 19:48:23,827 [DEBUG]  		found 1 col clusters (in 0.30107 secs)
2025-04-24 19:48:23,828 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 2) (remaining tasks 57)
2025-04-24 19:48:24,053 [DEBUG]  		found 1 col clusters (in 0.22449 secs)
2025-04-24 19:48:24,053 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 57)
2025-04-24 19:48:24,055 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00118 secs)
2025-04-24 19:48:24,056 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 4) (remaining tasks 56)
2025-04-24 19:48:24,288 [DEBUG]  		found 1 col clusters (in 0.23219 secs)
2025-04-24 19:48:24,288 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 56)
2025-04-24 19:48:24,289 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.00065 secs)
2025-04-24 19:48:24,289 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 55)
2025-04-24 19:48:24,290 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.00068 secs)
2025-04-24 19:48:24,290 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 54)
2025-04-24 19:48:24,291 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00065 secs)
2025-04-24 19:48:24,291 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 53)
2025-04-24 19:48:24,292 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00059 secs)
2025-04-24 19:48:24,292 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (14724, 2) (remaining tasks 52)
2025-04-24 19:48:24,547 [DEBUG]  		found 1 col clusters (in 0.25469 secs)
2025-04-24 19:48:24,547 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 52)
2025-04-24 19:48:24,548 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[12] (in 0.00069 secs)
2025-04-24 19:48:24,548 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 51)
2025-04-24 19:48:24,549 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[13] (in 0.00057 secs)
2025-04-24 19:48:24,549 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 50)
2025-04-24 19:48:24,550 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[16] (in 0.00054 secs)
2025-04-24 19:48:24,550 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 49)
2025-04-24 19:48:24,551 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[17] (in 0.00072 secs)
2025-04-24 19:48:24,551 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 48)
2025-04-24 19:48:24,551 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[18] (in 0.00044 secs)
2025-04-24 19:48:24,551 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 47)
2025-04-24 19:48:24,552 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[21] (in 0.00047 secs)
2025-04-24 19:48:24,552 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 46)
2025-04-24 19:48:24,553 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[22] (in 0.00045 secs)
2025-04-24 19:48:24,553 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 45)
2025-04-24 19:48:24,553 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[23] (in 0.00049 secs)
2025-04-24 19:48:24,553 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 44)
2025-04-24 19:48:24,554 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[24] (in 0.00052 secs)
2025-04-24 19:48:24,554 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 43)
2025-04-24 19:48:24,555 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[25] (in 0.00046 secs)
2025-04-24 19:48:24,555 [DEBUG]  OP: Operation.CREATE_LEAF on slice (14724, 1) (remaining tasks 42)
