,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,1.0,0.2655127222183744,0.13694321207581253,0.1595584886515804,0.1056659884723048,0.06998855827934035,0.1992436371385692,0.12133209961752081,0.0451244931396369,0.07439580279180645,0.08340042383286901,0.06859564696861187,0.10604611567895966,0.055850917327013576,0.1377673908847537,0.07908521641189527,0.09343647072378174,0.07041116723824647,0.07153540034870816,0.0741694301929732,0.13572041062118242,0.09004891126120747,0.09875626066911457,0.08560953978320221,0.08779026965691364,0.11750213479578318,0.051139348946661,0.06740999004783513,0.07568996584289207,0.08040084520589048,0.05322062719030717,0.1194415430945435,0.06988528557722959,0.1192090564408404,0.07451188655232056,0.06669289682346607,0.12780891498978805,0.14140199581781204,0.08862777593318907,0.1083247734578901,0.13091902153642573,0.14422018178555723,0.049509339782877936,0.09215999152418382,0.05141677433448667,0.056560694212779476,0.15977681279724118,0.12196736107740093,0.05421178591464464,0.08056672371176704,0.10685659714221861,0.048537449795583984,0.06550366371952561,0.10188006402740933,0.057493449933569175,0.07710980166540539,0.08995953804661612,0.12125153684086909,0.0648204784331614,0.12107951996314298,0.08506032373031489,0.0712284596660441,0.07628969125602025,0.18087773030637513,0.07174237972771459,0.05561678796264478,0.08016644318694988,0.12068049584460434,0.09771603159393424,0.11631001593111466,0.09020817275854913,0.07698960547367567,0.07913744448703927,0.1072309610592292,0.10377231250463088,0.047712536952239704,0.09365564161449275,0.06306571441243036,0.10164715568953786,0.12127091743097025,0.03898483848970564,0.07174863836953466,0.09475371852279468,0.09734176855512085,0.0729031510827482,0.10073292133377668,0.11605291901019836,0.045554954607144475,0.11218277608122927,0.06330891736500831,0.09411558048918665
1,0.2655127222183744,1.0,0.6046805056545941,0.4263481113279425,0.37146676073322993,0.3311512087855951,0.4259919115318111,0.2766588950053304,0.2661050356137683,0.340523541647118,0.21932420170156525,0.2275649519196783,0.22618711908708042,0.49544695956587714,0.5843836298401595,0.5515844727685851,0.48576739795524976,0.4641219014766669,0.40249733636919827,0.4898289753854494,0.42486387446206436,0.5373223431525674,0.43658734378724634,0.3865418060256633,0.4922898289060761,0.37811475983803355,0.3367141791720608,0.4080343503134663,0.27985851927540417,0.3355453577015668,0.27560007445018275,0.3452928142409235,0.35749048996054117,0.3326641456338688,0.19440949700237087,0.3065188394640604,0.46264337874567,0.3623156550245202,0.29612420857185723,0.2866386345454373,0.31811082004823416,0.29978540413178617,0.33198635844931723,0.21440421796641,0.2968102392149099,0.2737719196788929,0.5506245248712313,0.33542764575459755,0.38499393481809013,0.29744543759950653,0.21770212759856836,0.2931294215362125,0.28263210250209214,0.2611537354870402,0.33079226236140225,0.33987382819742024,0.39491017207746326,0.3280097332860474,0.31183480159036064,0.3227697448447127,0.2869805906516753,0.23586682226684405,0.28987603462699874,0.6298935140154487,0.324590399785013,0.32967923480915773,0.3740240369079331,0.26828316266089985,0.2747949590452807,0.28012165045795734,0.32688760410960604,0.42888734699549774,0.3649931709438485,0.2773792114438535,0.21215147689684988,0.2760870797759824,0.3729131104757101,0.4076293697181487,0.27295489347271046,0.306066366808267,0.26986706247193665,0.4539678003093212,0.3408532590648627,0.27692971469945293,0.31481894526746995,0.27919752747294135,0.29051686192085213,0.3024257764106788,0.2921577907812013,0.33033027453583025,0.3377417576201811
2,0.13694321207581253,0.6046805056545941,1.0,0.23948992540374708,0.2810907930338035,0.2129115728881159,0.23670346404148684,0.21021141250374806,0.3020690309737585,0.2658137027785687,0.4480377465641507,0.12270894175016744,0.19006618378489376,0.2846320552267194,0.4136742332526296,0.2514590700253004,0.24392366146519065,0.2160784958319694,0.14891590618061948,0.22798759011397735,0.265638266013233,0.3790107668940592,0.26712365601767396,0.15914453814896343,0.326529180447141,0.2688102353963518,0.20496395098228498,0.30029995611161187,0.187313450059217,0.3338047351487888,0.15854756558264488,0.24434771139209116,0.35130880726883507,0.24318216467281237,0.0690213069192043,0.2281308767779188,0.3601427252691124,0.21781069020875415,0.29687231270144915,0.19686549870123335,0.22952699905177784,0.22909545551942945,0.2990269407024366,0.08212047544414235,0.1889950986842472,0.18867013664496,0.4068257217839039,0.25689171995532567,0.23287273282033394,0.14693155908909747,0.132000495874345,0.2255603095786485,0.16924964906497902,0.2000791998504285,0.2769658606554304,0.28365129139348233,0.28145508932068697,0.1620970946796516,0.2912074649850851,0.21736812693049448,0.23448989096294853,0.10065157216337708,0.18303982930729276,0.455610648206119,0.2359306724026549,0.2806473433326449,0.25754580701287916,0.15313026883051215,0.14759276249179853,0.17912421720553404,0.2303675439431264,0.3448667572868712,0.2803006873763586,0.14910489821903777,0.09529935103558582,0.14844586244837638,0.35649475945128484,0.38949033846313413,0.18093422853069427,0.15992978824599105,0.1933748115175806,0.3717299742105567,0.21200797897566948,0.20251007163855528,0.16935607473375697,0.21469422258101403,0.14915586278500426,0.1793210973296679,0.1261755015040739,0.26801069019841595,0.2771754142530891
3,0.1595584886515804,0.4263481113279425,0.23948992540374708,1.0,0.4400710441510417,0.19694487976222355,0.19437132545985708,0.19617442131886492,0.2457817084266165,0.15367784061827464,0.1580717788805446,0.21962605450311035,0.1603739035462829,0.19405988674467164,0.35892867786120297,0.3165745693052818,0.4062723876740466,0.21224311090729173,0.44127602876256133,0.2539562295850923,0.4371279462460237,0.21609461503036695,0.409180200164428,0.3776081494284349,0.19609699724673818,0.16356222201154275,0.20843235675643423,0.2806934625056318,0.2513657436384708,0.22283854288297633,0.33450821264334357,0.23263412854314908,0.2364461991895049,0.30758907723587214,0.2729628444807794,0.2746503877337376,0.24417743035076275,0.287247125005088,0.17692600046581228,0.25432655809236676,0.16210302074131552,0.30320844896949045,0.17515861639660119,0.27863375558352294,0.2052386974609302,0.18514258633718636,0.27229774754370173,0.19120591000659856,0.23417439288119948,0.23450498729926905,0.2772389883158474,0.26769572496974087,0.22203432161808948,0.2698260131105688,0.17450066361968555,0.1417738569483861,0.33612763864935297,0.19372484917170643,0.28457851586276073,0.16966404339490318,0.29144709652248996,0.19621125197215367,0.23310680117866878,0.29649465359695965,0.20984245512952637,0.26366692669251746,0.2803713287693146,0.18284981095386937,0.344885358692287,0.16915055725053207,0.13240064133239626,0.2875291537142298,0.220674164354508,0.3453132253173649,0.19640371015088354,0.253755415436277,0.22163028924636913,0.21409737024285558,0.22680631102791507,0.28608279548632165,0.15487652367537055,0.14939906065110067,0.27342074605766437,0.17627562870566985,0.23934290271991834,0.16549438441088157,0.24632477145556028,0.1727690890094904,0.1998060159030837,0.19601930053122749,0.15521786872671056
4,0.1056659884723048,0.37146676073322993,0.2810907930338035,0.4400710441510417,1.0,0.1610716541153712,0.3412336252582106,0.30893784658149487,0.2418353364653866,0.12894646939327445,0.22144084597085562,0.41766568048505864,0.162280090505199,0.14259525615209862,0.32073650993525427,0.3770827918925774,0.44316307955098566,0.2721856817391425,0.5589257786079521,0.27446045230322397,0.36839475411436434,0.19271399597757938,0.368098661673389,0.4887117723156474,0.17878728434243624,0.1725999934276414,0.2369445521743376,0.46611804204545976,0.32008525509760904,0.4252975261540701,0.41569056051851566,0.24913380283597714,0.2434683477369448,0.26369152284944725,0.4368519444362703,0.3894691394035623,0.19208883086675618,0.33239404332398415,0.3053123053803571,0.29439377986661797,0.2685588777109217,0.3477102227225598,0.16673376547140337,0.30500546893635716,0.2224877528835243,0.18766408973989324,0.31584219065509034,0.232062538325633,0.24893249384472416,0.32187746453990707,0.36131075544794145,0.271993910236346,0.2248676468509745,0.29870391559797865,0.20936247817307618,0.14477922696856066,0.3232760138668521,0.21372587161495138,0.29860991454350677,0.14819109239478928,0.3034821924730577,0.30417527925203053,0.23700717009554612,0.2436179440030225,0.1991245237650673,0.34423223179885043,0.3145391078552514,0.2909443143938824,0.5764699135331985,0.2551535803015488,0.13371307929430115,0.29989521554774307,0.22173610456568071,0.3526072053837586,0.31084194452668784,0.31307184607877353,0.22951481939432036,0.1896301046932487,0.38157318892365666,0.30808192756898156,0.14568131727843783,0.14052899754931827,0.27985838341197566,0.27043073579290616,0.26326791251338766,0.16443954593470744,0.27506287177245164,0.16669228956337498,0.30247345911864815,0.18029489145059385,0.12104168534362283
5,0.06998855827934035,0.3311512087855951,0.2129115728881159,0.19694487976222355,0.1610716541153712,1.0,0.12721014791116897,0.20390763335876616,0.12808420333181533,0.2228571955175096,0.1274502525705136,0.1299399598659204,0.11788963468457919,0.22775857723629958,0.3068764944937672,0.3402604748521197,0.31900406368280637,0.24046828672403198,0.2605422162222366,0.37753841277708444,0.3117992840704554,0.30452083312913736,0.32328058643556673,0.2774160748393425,0.3418517312567626,0.18475858768603198,0.15187938327816208,0.2576362502303247,0.16363471826840173,0.19264724400706612,0.16223425932499977,0.20550376129688133,0.16363877019225576,0.1744823333277029,0.13125484455292563,0.1807065489113821,0.1502803963674182,0.18628300432605632,0.23587790692242513,0.16406625166582076,0.17058627808576918,0.1851331950623641,0.17978661749042152,0.16074726000204054,0.1727181125818459,0.1749336565868171,0.2179182514989691,0.163453304311732,0.19759846050947313,0.18264238795710788,0.19805668043284477,0.16378847715889508,0.17952178123445167,0.1477384395269768,0.18889156886900305,0.14415441860161726,0.23385084822312766,0.20312621785543913,0.18115623804582895,0.16835228749947992,0.1564449688457921,0.1452417100174239,0.1592011362254684,0.22293305390280002,0.19251063097781068,0.1981344620603297,0.19472796322514951,0.15043173651816016,0.12822328295847962,0.17676069265969305,0.14698318195034768,0.1965771474246107,0.1863634621764298,0.16685266734289048,0.14061732198200796,0.1551636819292644,0.11738625976988995,0.1607886417008092,0.16970552183516813,0.17937744295037797,0.19301192304058512,0.10950299015249622,0.16885644684682816,0.12757716954972043,0.19869368494349487,0.1171367846133894,0.1365850453030775,0.16055406468454855,0.1034333368449014,0.14597786970799503,0.11413942623904987
6,0.1992436371385692,0.4259919115318111,0.23670346404148684,0.19437132545985708,0.3412336252582106,0.12721014791116897,1.0,0.25602850397611,0.20802827049953415,0.13591252310076893,0.24770649216698817,0.44939268604002713,0.1602794572217226,0.2622229359575603,0.3482841068967843,0.3947757524106609,0.6360916350881257,0.3274797971203829,0.6947854045660367,0.40561707004625924,0.5435737622561294,0.3953817504666609,0.6101904860714266,0.6801217749155866,0.35194389625528116,0.1321580653850172,0.14997597004386276,0.3522376006361897,0.17768581041835735,0.29693190644192036,0.45567710668231276,0.24889859478223544,0.33073565102629027,0.32493780135089656,0.3273960370608603,0.4513152364758568,0.2799504500583273,0.17904792850215248,0.19523891715774475,0.53315250369389,0.2526358902285886,0.33969951254958625,0.17807564524655053,0.3713744757694968,0.26906202128856394,0.23347459520324862,0.21989842483432895,0.15768660846613444,0.32373907010350506,0.4104175273683624,0.13808313132073344,0.29562588526147837,0.30535377985360285,0.3131558116170884,0.14907269415272337,0.10919330406314307,0.2506978156487869,0.192446189270073,0.3127020274500149,0.27388964080603273,0.39289795001322825,0.3742687945987826,0.18385637366890317,0.27752492369270776,0.19059820777079814,0.2195338395873794,0.2502918514053122,0.3511500187297524,0.4032393045977843,0.13895250629582437,0.11782456694142208,0.20650903490922962,0.16887882904983512,0.39967662060497766,0.21279391658646304,0.32227639975131417,0.13869672681904185,0.14991491641772825,0.23072791814967344,0.4989256518037334,0.1918146014980396,0.17562635508294847,0.23913028239602838,0.3790631617959381,0.25367326391437345,0.14828921229315697,0.3224295956895091,0.14136011528726922,0.23118758183095303,0.10721145820744384,0.08646828292830334
7,0.12133209961752081,0.2766588950053304,0.21021141250374806,0.19617442131886492,0.30893784658149487,0.20390763335876616,0.25602850397611,1.0,0.18876800476761263,0.18717617755342758,0.10043438105451734,0.1268754245234902,0.2336372794830715,0.05601218233477429,0.150296502366226,0.12986764342506985,0.13199030263241748,0.14856609331113063,0.09684219207786611,0.19125349476717468,0.10899482575692389,0.2364420610289465,0.11096274336794287,0.1048638211122937,0.1883052677744243,0.11631908549685241,0.11674549653314219,0.15156463150814212,0.10582800246648111,0.1642761639543657,0.11951990256609694,0.16911212196729786,0.13601443579242195,0.1521867533781961,0.09565957587757062,0.12445540558168722,0.12854441141186077,0.12189561220414376,0.110038306321158,0.11391973144329255,0.29079316531961336,0.12594358231246885,0.17003626315763284,0.10525054173489122,0.13486918477041762,0.12634418736839306,0.20336628487745026,0.17568490221975128,0.13667805222414867,0.13368204468087552,0.13511327329568956,0.12504429284395965,0.22954486466669932,0.1168193734273456,0.18962366261820054,0.08529520318893002,0.12313703112548875,0.17604087974449198,0.1543819365038827,0.19453669299897458,0.1994206376806567,0.12081439260269516,0.11458597522022256,0.20728289438669928,0.14139746425703342,0.09013569156487039,0.1603704302519561,0.19212876329526174,0.15927277091418038,0.15747285793992433,0.1344264028780096,0.1816029358174906,0.1736220588799109,0.16866662967221488,0.09197533059884937,0.11235477037135962,0.10003788909308654,0.15191668422464058,0.16212590690230824,0.2288802463634755,0.14308062154955073,0.1547034801832126,0.13771460599836993,0.12800463399321657,0.12316128194974055,0.0796271623064204,0.11662119397426869,0.11379446922701651,0.07787014162607002,0.14698588620183498,0.1292839842673695
8,0.0451244931396369,0.2661050356137683,0.3020690309737585,0.2457817084266165,0.2418353364653866,0.12808420333181533,0.20802827049953415,0.18876800476761263,1.0,0.24369983595788378,0.4162222817980433,0.2532726785450806,0.08077150635904563,0.11186618275445466,0.17522713894419795,0.19121558560804605,0.24027111787133998,0.13079409993758953,0.2633269471633564,0.1500516275020868,0.2563083354626981,0.14707088535081878,0.26151323487780076,0.23621968337761667,0.10303621496393545,0.1991612709007121,0.1402447329219745,0.1937473588810503,0.17947779647617082,0.22475293840294397,0.1967894444857432,0.21522323827355455,0.22091416248538434,0.20554299802338125,0.21896500649845246,0.19209008613581444,0.10888389571915899,0.1725355969130144,0.16979426507250836,0.2057875610905771,0.13906803053478486,0.22621042924440019,0.1370588938596418,0.216366489281908,0.16258513073467235,0.14902217464798073,0.18635337597041024,0.14746719979752168,0.2831799806574925,0.2949005122556698,0.21229740438763595,0.3199243365733974,0.30688243458529224,0.25306032874847606,0.12466390801722652,0.10583615458545044,0.1767652373451056,0.15520987876392972,0.5485824307798164,0.09818947909349712,0.606618957734674,0.18343053340419033,0.19009447539335544,0.2032398316109973,0.11475635541714556,0.5212167242153036,0.22206391021585217,0.2905010424462923,0.23711630800730876,0.11869429356796601,0.07256859305640305,0.19325926727842957,0.15519954164759242,0.3726756923426297,0.15502995088557028,0.1613518958666433,0.16367193307021047,0.12853830915610345,0.1845123562272885,0.1837150118053325,0.09400709294518043,0.08864308544621576,0.1450802357985843,0.18071570392861688,0.16442441500112223,0.13341404093405992,0.15979743566676083,0.10376606889648143,0.1559620005429317,0.11980390925284116,0.06581029778237053
9,0.07439580279180645,0.340523541647118,0.2658137027785687,0.15367784061827464,0.12894646939327445,0.2228571955175096,0.13591252310076893,0.18717617755342758,0.24369983595788378,1.0,0.35367860094528325,0.11995905365989272,0.17373813866005522,0.13083962975226113,0.15764281037735425,0.15801031857075618,0.13436196398396916,0.16537513695059622,0.10781012557639552,0.14502880368068785,0.16086867317372483,0.227215220755914,0.1591830882483888,0.11334478273733598,0.15200299384183272,0.19627881005627532,0.11494759901550694,0.19591701237651982,0.14933421852860507,0.18944925149406425,0.10026633347599508,0.1416556185217327,0.184593945547685,0.1749131818641185,0.0959375373949041,0.1294976958412999,0.10680432415891743,0.11367496834074575,0.17852191897745687,0.13230985484390326,0.1378389637280808,0.19623776893412073,0.18401835071828565,0.11859587148274132,0.14962528129049618,0.13158027984241916,0.1766642106022993,0.14185435545555328,0.1946760315559743,0.12596476601911547,0.10088518243071365,0.1357515802505653,0.13703386547196136,0.11858432971503809,0.15478385750299906,0.13385066009100852,0.09148720363380174,0.1330798149701653,0.17680814512941678,0.17703162370678804,0.19317182051371373,0.09590533601027867,0.13336821484979758,0.1996852229088567,0.11182435418079863,0.14112720442012774,0.19242733109112864,0.19440875951190606,0.08805736638381557,0.12046759428171394,0.11573473170220189,0.15304244673627138,0.15797367524495284,0.13713759887754148,0.10275044840241743,0.11143525403340632,0.13082164208196506,0.17039461573406478,0.12728605624175005,0.09102012751898733,0.12557519291334895,0.13553327497959283,0.1158962234748521,0.11252345622969837,0.1357399632946512,0.112133055122771,0.10353073999587106,0.13015651274948242,0.08440439408582616,0.12430033494012892,0.10506800074911485
