,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,1.0,0.1766126966047956,0.2282420237496357,0.15876305615086184,0.16105448135174888,0.2120962401028323,0.27421598767712524,0.20486142541765634,0.24143915556090528,0.20022936130237032,0.21221219778707823,0.19410167191300154,0.14304237137768622,0.17067888485458793,0.20353400416489614,0.19180964636668144,0.41296622182715464,0.1564099353584275,0.21586298334142298,0.24121842308333083,0.17808030842621056,0.12117028819629524,0.14326882685388437,0.11487068925001066,0.2668273663775833,0.19018899366699246,0.16738211608637185,0.17574536648964037,0.13412188122863963,0.20971849771939963,0.2874709808651038,0.14783878783656215,0.40778984555067344,0.11815019597100015,0.18840990380637018,0.15227521329676716,0.14867350455218492,0.0835728956733425,0.24656304856446695,0.17260241197788675,0.1488824655097797,0.10424121482918276,0.15240146113957256,0.1545478273754782,0.12963692307529215,0.07884233195409665,0.19366619485439182,0.14737870102407863,0.22657936366883616
1,0.1766126966047956,1.0,0.2144184231801719,0.11243509418174444,0.1939460772990761,0.16604618622783557,0.13061946816050127,0.19730044532557134,0.11975616587742113,0.17233714035461836,0.18127411796638185,0.22103673246341102,0.1837757575095765,0.11066746458229022,0.1657548188213712,0.12201785874746261,0.14074611189808206,0.2508800168009358,0.17976292743901262,0.19197180114241252,0.1930766813783034,0.15576886774649445,0.12560891269657345,0.14348756401334167,0.147697275396239,0.18009653556073152,0.1508832330129046,0.1811960882713065,0.11416557454528543,0.17979601963190822,0.1705274012120023,0.14793081547118642,0.11404915246029684,0.3459739712585046,0.14724611935516496,0.165930442345905,0.09001552868764703,0.09755246773243656,0.15015801450391653,0.13684203991620222,0.18762724795838648,0.10360548266619746,0.13444965165649972,0.15482565561962278,0.1577255426485824,0.12290118290231995,0.13692656077464102,0.06719364292144052,0.1337426031701211
2,0.2282420237496357,0.2144184231801719,1.0,0.1756521652482284,0.13531145094656558,0.2034190347462678,0.20351941044289493,0.20202347839119988,0.18493466236586117,0.16112937155021081,0.1810756452830939,0.16218423569997437,0.20102215326184628,0.14971203015601267,0.21303197462707993,0.2015770412736328,0.21682774455953366,0.17796421904730556,0.21111198346098325,0.20332960989239948,0.19080857783821933,0.20171820263386075,0.11309467372694994,0.16260322697727123,0.1842306092108735,0.16008659734145633,0.17879042627056185,0.16687626070893452,0.1576086169761097,0.16223502339936888,0.2260212621588487,0.13038107093088444,0.10117636579353055,0.16522721971332685,0.4131715310440329,0.11165231677490564,0.08439157052226223,0.07866097716260105,0.1387952724125692,0.12741608920104522,0.11885140140948008,0.11262035323152714,0.14662166499684384,0.10471903238435296,0.14188983104759384,0.1307453426055644,0.18038554446093416,0.1452882694117889,0.1588208479562077
3,0.15876305615086184,0.11243509418174444,0.1756521652482284,1.0,0.20686407346769778,0.14773997876630485,0.1873176245071831,0.18502996055774562,0.21850894543473157,0.19080632316265625,0.17588279005349225,0.23217575975917237,0.14957227954794006,0.21103383063085285,0.08954917639309157,0.19098231482792144,0.1554679202878883,0.16886265959170155,0.19935089759952188,0.2718120266384381,0.17520893578665425,0.2064695487870544,0.12545211868186643,0.20790213739998037,0.17985426309783517,0.19035994835756037,0.15167702818825526,0.22922208322094578,0.19151814585481056,0.1866585662123337,0.12807742163089256,0.14789379807397546,0.08627557952569267,0.12502037720284204,0.1360063544502422,0.3128449745451145,0.16799765655301158,0.1411828262252553,0.15917799086745824,0.10025718572775515,0.12020309513574993,0.17433778929246552,0.1454045425291742,0.1648933745322193,0.11148728770472544,0.13661870231805895,0.13930705065088797,0.15389767047371103,0.20126689367193232
4,0.16105448135174888,0.1939460772990761,0.13531145094656558,0.20686407346769778,1.0,0.17981065786282108,0.09748083353674815,0.15871027134598667,0.1668153310561409,0.18932394366380884,0.22221374209611036,0.21863099633604158,0.12978441977907768,0.21018850428691221,0.1601127196389567,0.1703299684123918,0.15304543898741135,0.16375220717357908,0.20095676266418833,0.17517714423949982,0.25586814167272015,0.19464660174628184,0.1426901193388376,0.23545950815737224,0.1278419843747938,0.16573108178378068,0.19688197642437755,0.22530165039906316,0.1293241060997643,0.21218409964117874,0.1966307110319301,0.17259399729226493,0.0920248815044759,0.10966955549324596,0.12941856010377806,0.15294823574769886,0.4416905404854008,0.138279712648787,0.11321494716900525,0.17994029355778846,0.11161716384043269,0.23365095500761998,0.13690111666141405,0.15636037874725583,0.109891285980074,0.11427388574009807,0.17665325562453602,0.15461052304597914,0.2216642387179197
5,0.2120962401028323,0.16604618622783557,0.2034190347462678,0.14773997876630485,0.17981065786282108,1.0,0.1739482262390114,0.2151236484678709,0.16845419168236844,0.25223552249484,0.15405589054272048,0.1512654132764982,0.12808063404537823,0.18176374170157844,0.17595048084949652,0.14151387076807687,0.1808790685307133,0.253426852587235,0.12942036081098304,0.11760900772003054,0.1751448400827572,0.19949189265502026,0.1419854505873035,0.16266370228190524,0.14196500896221306,0.15664431318074515,0.12598913828073624,0.17411018870115477,0.1267485527752224,0.19297097439758876,0.16408085445250353,0.1417376387701633,0.13997354818016244,0.18902458933606672,0.14340904994423376,0.1640579593257477,0.1317114613416879,0.36185026990283803,0.14900018851635477,0.1480563395212116,0.1494284434916758,0.15173585784359286,0.10984657205899552,0.09772324427712205,0.15301089040637622,0.10871521626690081,0.1514766852506105,0.14161701023175235,0.21437067072940774
6,0.27421598767712524,0.13061946816050127,0.20351941044289493,0.1873176245071831,0.09748083353674815,0.1739482262390114,1.0,0.10029729465011965,0.1621724442532216,0.0970722721504203,0.20501596079010612,0.18268789141691252,0.13865866771129556,0.15186234097048265,0.17091800853556807,0.23181304818972767,0.2596293154705676,0.19572590246611044,0.15195587024342408,0.22076979678137107,0.16769444936339323,0.1136226473558455,0.15585662221832827,0.14570216087495028,0.21494907850030848,0.15252008064811828,0.14480913724206684,0.23976213822937842,0.1603886180766423,0.15156036105062487,0.1312530989795564,0.21050575169419167,0.11052976348862562,0.10007870123097724,0.1290480576267663,0.15892925386243084,0.09790117952302449,0.14004480765767002,0.42606312641619687,0.14238654314953236,0.14516331612692676,0.12474490162023634,0.1487176798651687,0.14324102141003558,0.11484225649397437,0.12640297853357604,0.14785023719565804,0.11166927013102097,0.11988586280161512
7,0.20486142541765634,0.19730044532557134,0.20202347839119988,0.18502996055774562,0.15871027134598667,0.2151236484678709,0.10029729465011965,1.0,0.2658737931681862,0.21076810344034186,0.11309245552156816,0.15217795482695437,0.06486351835600189,0.15872754957222518,0.13184144494676397,0.10014653213297658,0.1618881890718865,0.2158032370021176,0.15723858002482244,0.1438362323660091,0.1880021784189126,0.11227471642206513,0.1501257253106583,0.20473280477642058,0.14578532275546946,0.16434059267406842,0.1481460062092586,0.12343812094297396,0.12130462814287099,0.17470442297394864,0.14491700658917786,0.15901656610130205,0.16389406576515791,0.1927429884401901,0.08913600022748486,0.18137625740635924,0.10781960592682076,0.16812189023694935,0.15453978205783755,0.3315921186172685,0.11318290451051095,0.1935308547265339,0.1094837969116553,0.15250080449788714,0.17827951324910893,0.10302542767127894,0.17794166895968028,0.1404539384379366,0.32305044242705133
8,0.24143915556090528,0.11975616587742113,0.18493466236586117,0.21850894543473157,0.1668153310561409,0.16845419168236844,0.1621724442532216,0.2658737931681862,1.0,0.17113437328793374,0.15766895536526337,0.16286736844921743,0.1538581483576848,0.1950800029995388,0.15226420017959025,0.1762913660705468,0.27176079428413313,0.1873921868721865,0.14294925359601213,0.19671079541989137,0.17649562561771848,0.15269612784318207,0.17512267887058985,0.18493597588761693,0.2371206946677343,0.18097895150752147,0.20745308237711074,0.13611610684037703,0.1740409505501453,0.17387573361423572,0.21481519912801655,0.18227014376662753,0.10835378578162762,0.135012719587782,0.07664958279755425,0.1767618384353914,0.11998856171723396,0.13810686932706673,0.13768454669756253,0.1544889520408671,0.32804455621139406,0.1262498966280583,0.10497729024166627,0.17435462281095776,0.19003278648117827,0.0864349482779487,0.1518024536244984,0.13631083519438433,0.1896750604423048
9,0.20022936130237032,0.17233714035461836,0.16112937155021081,0.19080632316265625,0.18932394366380884,0.25223552249484,0.0970722721504203,0.21076810344034186,0.17113437328793374,1.0,0.14474305638407078,0.20851962628207582,0.1753612944183118,0.15903967530617827,0.163335938345312,0.1731806632603221,0.16270316812659696,0.21054073699637854,0.15718230182749665,0.2016469739751273,0.19699037743966732,0.23207994300980764,0.18706269751312757,0.18831471084086368,0.08987034169541704,0.2292022151216788,0.151822369018459,0.13788170703625485,0.17471016616354923,0.171745372250136,0.1862961039262776,0.1239846556675396,0.11572469524806794,0.24070490386790305,0.1034565353157513,0.18328427166462005,0.1734886057501531,0.10384691504531995,0.11826111669436687,0.14257141171623422,0.105698728744265,0.3927564233385733,0.13182842919743204,0.09349085988577416,0.1643869919186568,0.17053221354081083,0.14141620381039363,0.10657163068839577,0.2060109786902617
