,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
0,1.0,0.6612800574963019,0.7305355882074274,0.6462736025236421,0.6941935900256436,0.6367074020214134,0.6698587338575658,0.6524871889334025,0.5711479325520213,0.6395796003968076,0.5920579896783102,0.6704607636635249,0.647595217708726,0.6575829772120807,0.7115898128061864,0.6793522626844811,0.5558328687828865,0.5784839533031083,0.5215394208073355,0.6702322197989391,0.4053039650862545,0.6470909232442237,0.5618816287908113,0.6784378560100839,0.4824020742799067,0.619431695455956,0.6136683635321643,0.6603706220667938,0.6179726065294778,0.687659305709795,0.49430464523004136,0.5856559264686977,0.5273284153084866,0.5626283241356388,0.4801767478176912,0.6012560678366421,0.4279078955991317,0.6106400918960915,0.43420745485393675,0.6132860270333915,0.590946095186277,0.6065136326146423,0.6957959692537784,0.6476411617233346,0.5090560812523681,0.5935998708476724,0.5078573770407704,0.5150955137543951,0.5244349961631608,0.5583273991957857,0.6418334303556169,0.5886218741832968,0.5563753470306683,0.25761060508811867,0.7373393458867035,0.5648564457283398,0.7010377309422413,0.5717891521021006,0.5109809607607012,0.5287533326136411,0.6170827968432674,0.5954667990208389,0.47806284424872786,0.5316096282045212,0.486296436465347,0.2818458192290913,0.6072134758604788,0.6130480381305659,0.7149001696905956,0.605195450577752,0.5388030767970186,0.5280841767418435,0.4959678744197821,0.48298729612784164,0.4687277197230733,0.5767707970898773,0.4817574499807408,0.5796339552874109,0.49880649429662965,0.6305119130648453,0.5664244376919152,0.4837302039772976,0.6822948079578152,0.5367615630554332,0.5730488295853521,0.596563754611828,0.4848993991265164,0.6400411254151729,0.5949288377411185,0.674220307616503,0.40838178842982187,0.5780366962994602,0.3690151717764058,0.5789243045864092,0.5148762609211274,0.6180693187764896,0.6600384215028284,0.6448561525336021,0.8604833565813189,0.6573003187932097,0.4812978255006315,0.292492517493942,0.44914330028252614,0.45729045749352243,0.5958030659646435,0.6579142422672537,0.42330840581129076,0.47257507481489003,0.41533820661945076,0.35319421696173603,0.5138785045320963,0.5283770989418409,0.3926562711928967,0.42023442051222104,0.4836127571492008,0.4253831764460465,0.3161489671907927,0.3448618682681815,0.4595444833096038,0.4389320474524792,0.28219748026808933,0.3676867917349652,0.38420230637928177,0.4349441045245088,0.41593747003465126,0.4479520240340794,0.28745919955583443,0.32923540725479195,0.3451117904386323,0.3760338884350587,0.26201442798738167,0.33794805179768206,0.45363068508463167,0.4850544825409323,0.37655266799746506,0.4394881922178479,0.47432073363915,0.52018329088001,0.40642839518590557,0.5334584589649635,0.46134156613346655,0.48150098462343666,0.43170415503393117,0.6057123619531554,0.5944417849552095,0.45973602356789883,0.32200931188543025,0.5631691715838077,0.5668716752776745
1,0.6612800574963019,1.0,0.4503520201846546,0.6702306574274146,0.47679790809836764,0.5720633643054124,0.39300397216304533,0.4463370566113248,0.422292810980197,0.2590088912200205,0.4837534992705062,0.39076807533597707,0.6210528655221615,0.4736218515915921,0.6642145969486465,0.5228636689493319,0.588234120018842,0.5419074293417725,0.4271472804005408,0.4879634378640674,0.39408356547885626,0.31387534630653263,0.41443137924275725,0.3637325856643192,0.4246533327665647,0.3831666424472185,0.6256851674516285,0.3966401340653984,0.5809348135992275,0.6397858821911313,0.46153037542407604,0.4170468661460302,0.5423035555793927,0.47130417257008644,0.43659282922250825,0.5389380135507549,0.3548881054423086,0.43927737240624,0.3149445800684077,0.4406570751267944,0.49228712894104104,0.5164469829704162,0.684452729030321,0.5388694869092922,0.5391286830606756,0.5239389101704912,0.44118971402505236,0.4535422961480164,0.4970829260443368,0.395289994135364,0.5896940972119153,0.42004586214753825,0.506741235702501,0.274766238493309,0.6884442431969915,0.42392095954416714,0.6753639485948809,0.5195368579339201,0.4221316536807995,0.49516666278028676,0.4970262668286648,0.4376422241253727,0.40756716945098226,0.43329729220633745,0.45626764700255734,0.2235435629596297,0.6275023658279257,0.4760108845264612,0.6411230294517664,0.4588559513270937,0.5116073896958855,0.47534772488318,0.3750345961162216,0.421031312302673,0.3947987525516933,0.45019504602606947,0.43778476962844814,0.39591047699216325,0.3980692131733559,0.45016349530419814,0.45449412931137106,0.4777746010717558,0.7044263427208474,0.3837648460387281,0.5638698013681024,0.4595130145045145,0.3780091445227864,0.5682434277097566,0.4980839950873407,0.5201041273281839,0.4164301129922945,0.4175860910298376,0.404235071337936,0.4935241032621892,0.49027189802438853,0.5161636118812356,0.60184810614072,0.6835320731266593,0.395736165170305,0.31094754451140394,0.2766381345368609,0.1999091541922938,0.3430490286751648,0.3560413189776015,0.6069450556317432,0.4811999746180341,0.32816751305450387,0.409336761711803,0.3032122946863446,0.21871295853384745,0.3990773843051425,0.4998912839219441,0.33566910689160384,0.33467397091083856,0.3905112371617405,0.382531280362459,0.2077793713403237,0.3019247753217384,0.3984608813420931,0.4343979967097273,0.3238879620519208,0.3364190424451776,0.29678549917409497,0.36512601962898455,0.3201546958283596,0.4548256131506758,0.30754427896262615,0.19101150290507893,0.28951130030669786,0.3239548618150854,0.19459489562111335,0.29145173312430483,0.3726543342248152,0.3253067272449188,0.29107770936541943,0.22611874571623325,0.3073013519345612,0.362280757470114,0.3067806089146244,0.4420767700044277,0.20728157794151916,0.3128413485024406,0.3119413404003638,0.45900775662430654,0.42621329014152415,0.41607518450888414,0.31647778455620823,0.32136738415982374,0.3219164555533557
2,0.7305355882074274,0.4503520201846546,1.0,0.5352656139576091,0.7046333435874824,0.5376366784888896,0.6880926892698368,0.5456686098135225,0.5718475803118823,0.5302759616625705,0.5419695802430754,0.5994705942630518,0.5105087557836492,0.6412423821012861,0.6409411754647707,0.5512243562986328,0.512168599013578,0.5431861905595412,0.4823085339325263,0.5175536168972109,0.43978581420401014,0.5258225726120148,0.5275409690420348,0.5672769322638964,0.4732452737021745,0.5640125356643866,0.5570057560387222,0.586318773679555,0.47668267645514373,0.5885697759500448,0.47039393271379104,0.5854044703952179,0.4854828981993508,0.4433452316720734,0.4078867745018125,0.43081358171440604,0.40472236926255023,0.48770077828043784,0.3350683242751633,0.5509188501593721,0.5203290913065552,0.5249625563966448,0.5141669129133392,0.511911751007583,0.46141173985732875,0.46017466504614873,0.4782329876712973,0.4567484912872885,0.42660266293341204,0.4983849510911215,0.5405438226799363,0.5027763608963679,0.48997356338407594,0.2962383581562193,0.5917907296977668,0.5895731455177232,0.5639982096599547,0.380519074869451,0.44674725681171723,0.4407914122359904,0.5516310742796301,0.5183351715859285,0.3984169671755648,0.4922008481405045,0.5071432772766561,0.23250268438476027,0.487231852608462,0.5917966322714442,0.5621142436039238,0.5858139383894488,0.4532958810467717,0.44809551272774323,0.39131985838891115,0.3224637661996194,0.40833814779414673,0.5172281333248903,0.4664923513526904,0.5632187396581703,0.4530216652235438,0.5684538685709444,0.45837778402035734,0.4188361707635021,0.5838717692520878,0.4169242415991331,0.46100524053851244,0.525176646291909,0.3908389267702803,0.513034425150409,0.518222874279521,0.5819497963394513,0.3845077014161079,0.5125606844269691,0.3111988344487011,0.4914265915189273,0.5077360991334714,0.3173237565640126,0.530947590162892,0.583202153286364,0.6340745983037102,0.7497941386136493,0.5550909329909932,0.3162071270059451,0.5091706572970083,0.4010354574952916,0.5289036517141672,0.6048776743073649,0.42330856735794153,0.4120857855171792,0.3703971886529712,0.30337806020932473,0.4766948237356973,0.47503077782541336,0.3274504330152825,0.3166364642513061,0.3369738512414642,0.3639570588703674,0.302473003360396,0.3649073065792707,0.448299181599716,0.23804882215336812,0.31942122823206015,0.25934305429965687,0.3412735130984883,0.3681763190536747,0.3457496762241836,0.4180719800827218,0.30051542582073804,0.2732702185004122,0.30334724174496314,0.3847188123799082,0.32897036118219414,0.2593683558467246,0.3807944281891066,0.3897901420061619,0.36199997447794297,0.38984194218604723,0.407872330628931,0.42142429780876844,0.3861176079470551,0.49021008818062434,0.40106264239118633,0.3764521433059994,0.43479701776733365,0.5040432914017161,0.5536698300813429,0.46761775815146084,0.32968145758355005,0.4420722646422648,0.431576843434484
3,0.6462736025236421,0.6702306574274146,0.5352656139576091,1.0,0.5487531381436522,0.9273047569779524,0.4536938128336007,0.8817304372696637,0.41339057250373,0.5414733727667101,0.5380181944777526,0.7769297632773483,0.5748621696697364,0.7506182228097951,0.6296322248657924,0.6228306012498599,0.5504685293697308,0.7457551028613942,0.4081523233774335,0.8737661288338918,0.34443320566809826,0.8275055020851069,0.47355241014842425,0.7953754657550507,0.4837286627181829,0.6362464637884137,0.584325908183204,0.8973383336373653,0.5466854469302694,0.6450725469672431,0.4259553030120894,0.781213213180774,0.5354859141624855,0.7024888498952944,0.4365317174926167,0.8331052644442057,0.3209110899260607,0.864318607597113,0.37767947743736596,0.7507829828182021,0.5844583524423123,0.7026603359022707,0.6848643063773543,0.7652682886307125,0.6228026117369265,0.6908489811148347,0.5136156977233666,0.7686057508966433,0.5666204261683832,0.6694143572052399,0.6095947587691801,0.8242418456650795,0.5155713852571878,0.5330503422759557,0.6799712532834286,0.708364877245487,0.6812141539935179,0.6019094884249538,0.5034550040956639,0.8210772490528351,0.5885038973554296,0.8689639161304886,0.47410907795647567,0.8186850715516172,0.3306019957496919,0.5604749387400757,0.6365356908856759,0.8760286088066286,0.6889635728655363,0.8221844120857751,0.5826710379887736,0.7822396958084475,0.543622530153178,0.6183194597551706,0.44413967435584967,0.7769540883423013,0.5037285156801671,0.8334613659564241,0.458362059882108,0.8253995682434592,0.5479043006689251,0.6042061866601273,0.6547080482897077,0.6986387769787336,0.4574849491042388,0.7745407742687902,0.4354757241624991,0.7972225396315763,0.6047915424230169,0.8851248881910008,0.35684026232216226,0.9157476279166137,0.48306594981587586,0.8330015402618047,0.5798449284357894,0.772679108656287,0.7570198001282252,0.5649559154181638,0.47097357856410843,0.3919158950219841,0.3262851313691939,0.3651039663372578,0.22478129429236668,0.3708073796965296,0.5737480814168089,0.5177931173101973,0.3955940293953414,0.45439982586480376,0.3348591299511546,0.19244484553949076,0.4819888888327238,0.39090702982853287,0.4376847920924718,0.30987577398015925,0.4475936911341466,0.4377661606506764,0.26274818933207955,0.3078863921811223,0.44856805199826305,0.43393270369032205,0.2807862143401068,0.24992139039699354,0.39887693054150253,0.49372063893182117,0.39530247191417617,0.37528992455553095,0.25102955457976855,0.21402461670867562,0.3820380975492721,0.37740571660104494,0.3337003221788264,0.3884119387594283,0.41095674380075825,0.5340488981747882,0.5588056290396443,0.5498560150568488,0.668660248574541,0.6858826732925271,0.4227266812168599,0.7084460619647028,0.5712288920699186,0.6436802624300217,0.6574076346792742,0.8176258315699058,0.783689301230582,0.6292853095178184,0.5203973005051936,0.706854733567822,0.7120498598416531
4,0.6941935900256436,0.47679790809836764,0.7046333435874824,0.5487531381436522,1.0,0.5385844968861634,0.8253446293309067,0.5017235049443617,0.4635511745640035,0.511965317571997,0.5944240318756704,0.5471894406692128,0.6159669137283948,0.5314250325140711,0.5657641028174377,0.5093456291218956,0.5088710897661104,0.5630228601998173,0.45927081739468517,0.542396786701721,0.39994521248680537,0.5631393706457846,0.5418201635791434,0.5576617553935164,0.28713841855120986,0.4847436224984997,0.490720643246675,0.5445960825055515,0.497747548978105,0.4986602263533848,0.43199406343051744,0.4745694725476447,0.551810221112928,0.4194111277640049,0.4537505846177088,0.4193920797899042,0.3211499894463734,0.5451349311160169,0.2908098814500784,0.5063832619919336,0.48142602431808196,0.406589301097596,0.5292464199209928,0.5098954846909324,0.4141118250402189,0.49439874917180787,0.4873016646226787,0.5039674526756234,0.4470946460324569,0.418162757509087,0.5535220181150589,0.5091345319738347,0.4589191140051451,0.24418325881327865,0.6112259511768965,0.48609441951345134,0.5698759256481134,0.4775679575998391,0.4296228631997029,0.4681587818591988,0.4893837242771058,0.5096157136566437,0.4042186412470418,0.509155840863891,0.40841918540662,0.2994585973394678,0.5285159299949183,0.5818290542301984,0.5002505392664119,0.520598972593718,0.5210616162705803,0.4287625545211173,0.4084754532626837,0.41141909172713964,0.37403794021744896,0.44028007030477784,0.42691450953014354,0.5422098036565619,0.4346396303576914,0.4792926992235276,0.4289868297154745,0.4278323269747498,0.6098395326440633,0.4045618076877367,0.4563185104839138,0.4531255244330665,0.4175950637289143,0.49370546181929975,0.4572024895355476,0.5336079764133163,0.3845762876827012,0.5183867139258947,0.37991637891930125,0.48856518109882907,0.4347833792119168,0.46881587694842175,0.47662455816576954,0.5407086929113563,0.5171948138484015,0.48505518035123374,0.8233361342338372,0.42111788388782745,0.409112803839949,0.513172830573768,0.5634395090131522,0.484226229129817,0.3242047833840085,0.32665703663001183,0.2503698199896867,0.2347084641858827,0.3643333095124588,0.43081510474895035,0.3316383593715722,0.3564377843710901,0.36385522094711026,0.4149045859180252,0.31584841506966915,0.19093175155882952,0.4197723522248718,0.28570709304438446,0.31675408435162694,0.2296502391857446,0.35119604540078525,0.36576358625207117,0.32250216900986545,0.3953617125724901,0.3243974739289858,0.25618864225647897,0.22883195477461676,0.22100407179252698,0.2934389665226546,0.2598140518693722,0.3448180001337783,0.386955905036043,0.3457186568560369,0.38409792539528537,0.4181527977304316,0.45041819107869874,0.41100125776675395,0.47928701758041037,0.4050739254699991,0.4321739338727138,0.3975716350128761,0.4774963276713936,0.526732933422547,0.4409152498859969,0.3811174444754546,0.4051796524155765,0.4189913135975409
5,0.6367074020214134,0.5720633643054124,0.5376366784888896,0.9273047569779524,0.5385844968861634,1.0,0.495559090227903,0.9313286105080009,0.39759953500691575,0.6062875154351408,0.546648234322866,0.8252360503815312,0.5790898622703524,0.8274530427739747,0.5872999745301432,0.6850968812801225,0.5517902202048911,0.7829635448431663,0.49313520114480125,0.8766154811529069,0.2661486558619467,0.8353458434714435,0.3854040746112647,0.7987335303598238,0.44821206913734984,0.6547864123187583,0.5670313358187553,0.8493115426297523,0.5043435852576806,0.7298664963173939,0.4318525842665367,0.8182397887677478,0.5400892219845121,0.7208872235975258,0.3823075976063141,0.8164586732673711,0.4570788756167829,0.9138850442428142,0.4361975405312614,0.77318775603576,0.5616055330167623,0.6559260284998447,0.6383404216739194,0.7889392683829622,0.5421591318778991,0.7808697637985167,0.49773832006628244,0.8422383776478839,0.5323513982341385,0.5121896065939723,0.5919791786465901,0.8197789825303285,0.5093922305455048,0.5385138957352325,0.5967984608140491,0.7446948933925992,0.660085688783244,0.6669757234772151,0.5018119068442894,0.8395902194891681,0.5485202855414709,0.918638971827766,0.3798973498255941,0.822253350669534,0.5208312577039713,0.550997890080641,0.5776030352567205,0.8388757258357036,0.6326707169608788,0.9130138295779925,0.5956454385635497,0.8176370199858302,0.5065053008597787,0.6008352063605407,0.45850438746850714,0.7643899212665656,0.5433510330647978,0.8916962244935444,0.5175751259828891,0.8587315069642004,0.5610722593640343,0.6247973617842203,0.598238179939138,0.8007019878362274,0.49445004857929814,0.8856265909663065,0.3279281288397377,0.8520964968211965,0.5963447370688573,0.924961845572543,0.37879813867200546,0.9243066615287655,0.4509312568430144,0.9563207039359879,0.5790704639844063,0.885678304488302,0.8160914402179064,0.5692383870441349,0.4735169226742626,0.4088680874675453,0.3603919651264183,0.3977688653811123,0.2693038298272459,0.36024893710862943,0.5364962913390117,0.4950561316103561,0.4088881721703481,0.47339404456435724,0.3778721729174354,0.31705491178790884,0.4747171072967035,0.43450671017734527,0.4124393003245148,0.36158362452224857,0.44950962471733735,0.4278085573933105,0.26040050631012307,0.3366881634998705,0.3986385295631634,0.40990177834408975,0.4071255714761567,0.36355289695559384,0.4764642839247655,0.5039012549187195,0.4282863501878867,0.39644095523475537,0.37515335915998616,0.30875272712169993,0.3876286559531606,0.4482374637743097,0.47917994505790723,0.44251653950444164,0.5276736264088505,0.5734901210871207,0.5967283761229213,0.5563668456715835,0.669703231254644,0.7185036355696237,0.3832273312294704,0.7279876014092026,0.5468398072446181,0.6549871020552669,0.6922179159326327,0.8389691684709263,0.8271539741449276,0.7064025014015157,0.5977676934580644,0.7276684450729262,0.7305407576384487
6,0.6698587338575658,0.39300397216304533,0.6880926892698368,0.4536938128336007,0.8253446293309067,0.495559090227903,1.0,0.5550367228679067,0.6173881058454147,0.487963451486033,0.6881205388800941,0.5636318605898492,0.7031633431184805,0.5978557311439406,0.6930007294481264,0.624698144627628,0.5257627889757135,0.6561976047752369,0.5649633665251536,0.6082185655515897,0.5531058755051838,0.6255373197988375,0.3282005977212061,0.5715773599679499,0.32550683367831373,0.47087478445299663,0.42730681846994184,0.46759906337844453,0.44648378502330777,0.5650405608833491,0.41050441853854575,0.5609751274058986,0.4673138768578564,0.49321377623188767,0.3849992075598276,0.4913301661774643,0.440145880808121,0.5166490396801796,0.39926412722782123,0.44648346065287714,0.3815348853382748,0.4027561363634311,0.5401528437226483,0.4722911807315161,0.446798096620815,0.5155209296939286,0.42322461755505647,0.4555273343393889,0.46964086312762876,0.4124433742892151,0.4284369784150277,0.41331302465624353,0.38634656202128764,0.3837164277474523,0.5120538523756137,0.379066805567335,0.5598875091098863,0.47715884298292177,0.5443045938454618,0.5130096042406579,0.3652432314476472,0.4999041971011987,0.4914412174308373,0.5222526851105093,0.4097955911004967,0.354628329611524,0.5000890094771661,0.44790260542137716,0.4929167732865447,0.40966877550831127,0.459310371163753,0.5168157627349013,0.36161918093338424,0.3885154597514809,0.3809041750166675,0.426697801071164,0.35617781612157545,0.47499476206141233,0.41290713017055636,0.48169621111732674,0.36664338941211316,0.37910929891921535,0.5242240122329888,0.42103459400363613,0.5067160853310837,0.5167138969487793,0.4047006436778169,0.5530864122590411,0.3969784976867103,0.5279626482840308,0.4417694592100393,0.49272809472057805,0.44447083114834485,0.4761913783479346,0.42338736540650357,0.48571445494280757,0.521267412066514,0.5296338490740471,0.43077241689280465,0.4826784006787725,0.45087225493000643,0.8728346240236265,0.48150114800296295,0.5511909654266294,0.6639475823756227,0.5230987839690792,0.44239882273698455,0.44929359162061533,0.42044600052423914,0.35488585643024595,0.31010054363337547,0.36796481030061645,0.325621321275703,0.26050824725549787,0.3482740677531936,0.4268385992766188,0.297699851370656,0.4493277127828823,0.29349003057962475,0.3400831858295287,0.36004677441473903,0.32066987196080804,0.3216939158648155,0.30349547688068884,0.31107801849029965,0.3927684239508331,0.31802116506113454,0.35329513986079725,0.30099653688375705,0.35351882311574856,0.33582570568637427,0.32585503174100466,0.43562285203136436,0.38014907349665494,0.33234240885274685,0.2825597758902938,0.36058232436557697,0.42448019096403933,0.40385185371492455,0.38928220577207134,0.32458371688310544,0.31013904607088405,0.43642291722142496,0.44794965591660135,0.46773844621463834,0.4328043628930708,0.35703333486516126,0.36669183776287273,0.37153814272814584
7,0.6524871889334025,0.4463370566113248,0.5456686098135225,0.8817304372696637,0.5017235049443617,0.9313286105080009,0.5550367228679067,1.0,0.36006013424146405,0.6358212729719984,0.5312769368040106,0.8194013269368341,0.4661601245866853,0.365721620448578,0.5160421441688842,0.7145005032387168,0.5326098470060201,0.7867705018806813,0.4794344785434539,0.8186533206404496,0.30606056203082427,0.6736360724704721,0.39412638901166686,0.6624176473019703,0.43206515598757556,0.5981604522515297,0.5945362586381475,0.8325638221386727,0.4606895078537938,0.6682164755792227,0.40817089205747387,0.6738683187917826,0.5302988405293375,0.6995293126486697,0.35353621406187247,0.7978496834660935,0.39108917519534653,0.8710639579408843,0.36574058617262156,0.7857058064028308,0.5224068847918428,0.6464756627429086,0.5602056145517017,0.741778977698047,0.37327998067911616,0.7235250043656989,0.461646417806622,0.7769517031530455,0.5013301613059131,0.6650670379528055,0.4584449747881659,0.7678610607637848,0.4822458588333817,0.31671100269097413,0.5527719813727547,0.7629706342911688,0.6172211427416942,0.5736723464700013,0.49862803102778036,0.8103413243879336,0.5247671703069771,0.7906118446601376,0.3085264493654269,0.8008736643525165,0.5322451692375954,0.5304888091157903,0.47260464364736704,0.8019628883765278,0.5570145201372331,0.7461153613916874,0.5647517290794902,0.778563772902108,0.5141184823789221,0.5624511031284354,0.43057580249376,0.7132232983606394,0.49459365434071734,0.8313724796063021,0.4712791188359647,0.6790655010333906,0.5497837349744324,0.5096972701940177,0.5522148368093299,0.7626755185337641,0.4434354477561633,0.8275488445066964,0.31284802258030553,0.8357605660215036,0.5850397810294854,0.9054224103996771,0.3736542722228832,0.8858576515867689,0.4018840813657059,0.8663598990788663,0.5351940476567169,0.8987665880055276,0.794385885585006,0.49001404602214893,0.49672664587469767,0.3608593749539731,0.23978901563395025,0.3655608262353477,0.2622302795430803,0.31088828787748907,0.44716606116797486,0.5292726051805987,0.41822840610002276,0.4520896540903491,0.37565841990681487,0.3135384348060594,0.4628783030712346,0.39918630491233426,0.3517818552206316,0.3276477611150629,0.42861459968567917,0.3814607761248425,0.20503230555220922,0.3378799901046173,0.38341984749894675,0.37406123096825045,0.37300733493195554,0.3008686252713576,0.39433674901756194,0.44447733859530697,0.40258237044235073,0.38413507192747587,0.31659772128174096,0.3117427370529421,0.3840176673536166,0.23088948034819773,0.4371024810717241,0.4142423103027568,0.4546124276633204,0.5597534832321925,0.4074513020668272,0.5189179247233708,0.6374091557329591,0.7046633310968158,0.34626601332240786,0.6931463657240738,0.5353450191513962,0.6417737635626661,0.7042747630606239,0.8128452787914159,0.8017490983461174,0.702210811473206,0.5457278711216006,0.6578215168152113,0.6636374261216438
8,0.5711479325520213,0.422292810980197,0.5718475803118823,0.41339057250373,0.4635511745640035,0.39759953500691575,0.6173881058454147,0.36006013424146405,1.0,0.4132965433477355,0.6642317658677636,0.45823482530481674,0.6029489324348641,0.5012290086213247,0.7008085753910982,0.3753621005420671,0.3461140719185753,0.4536378601192902,0.43809307994909685,0.5131338942768346,0.436282348292469,0.5228564706409299,0.5477125865777088,0.552322436319096,0.30976633306780466,0.4882460484719034,0.4547254061254209,0.5134757705458088,0.5402989918036425,0.4964332196483855,0.5010962745333567,0.5303764894206546,0.42144392594942326,0.3600380809734845,0.38797533575848553,0.3506992225688247,0.31242674844363194,0.36060391040055484,0.2718142729541313,0.35856644618361433,0.44267577363274835,0.4158367639115621,0.4862383450946628,0.3592444614721341,0.38925129797078334,0.41625840855857155,0.3952358077251358,0.39259442312745724,0.41872372127320184,0.32618935904478175,0.3978451119020294,0.3990005790678295,0.38605610943404406,0.3277896173348749,0.5184413494875632,0.36941549995036976,0.4487856180314693,0.4709500715769987,0.38797387263014504,0.34104526631876425,0.4763802445662999,0.31270126663808384,0.370764110227537,0.4085307520345477,0.4264402524404329,0.31743117667706994,0.4798159560177265,0.46176929905930364,0.4569380087084848,0.38535261180897296,0.40154517775007986,0.41386785911043394,0.4263487580658855,0.2816545738965812,0.30776509818030495,0.35234426113848594,0.37796934828470735,0.3646604342627892,0.39560606371945123,0.39866981133472373,0.3377573508045196,0.3937514764014705,0.5829056785864277,0.37583635876872834,0.4336973114272952,0.3674789585877636,0.381153925004227,0.3694852030503437,0.43644253351612944,0.389151909565558,0.374306884990296,0.35222675296081624,0.39300655994702344,0.3470628250464029,0.3664208437363391,0.38362877842186527,0.4381808984578906,0.45721118950215606,0.4115564566996036,0.4126099584493095,0.39343653070601503,0.5879733231299009,0.8814722765004347,0.4908400050906584,0.4918522967586087,0.5021086982948303,0.3605098380684005,0.32022476802949196,0.33917954316699916,0.3592267349034247,0.3640970552428565,0.42296660036563266,0.3607723870053396,0.37894164595043356,0.2982554540993217,0.30000478313353074,0.2568259649667168,0.29431714572964546,0.3290484609149265,0.3344750146524879,0.30199270994222527,0.25196285146241015,0.35255440902931057,0.3295103481351713,0.23765831020883985,0.40626731252136733,0.2559982558684791,0.2165166870443466,0.1827719799993572,0.28001555714829135,0.27194963896908675,0.25269860186913473,0.277211422546491,0.3399701075909572,0.35389866258159286,0.32277013135374527,0.3212871951795247,0.37272590207621675,0.3066544762322961,0.4027573009397285,0.357953248889567,0.34354550010741,0.3306367750333783,0.3975976282182203,0.3984659279734605,0.3301438345682991,0.3013811132812347,0.4506145623750848,0.4632203143537961
9,0.6395796003968076,0.2590088912200205,0.5302759616625705,0.5414733727667101,0.511965317571997,0.6062875154351408,0.487963451486033,0.6358212729719984,0.4132965433477355,1.0,0.28894036622542213,0.7863865297779454,0.3182755460608111,0.8139829779335614,0.28095223615148784,0.6752400066268568,0.4537775854125544,0.49044857984409146,0.3550262151779234,0.5659004408038388,0.28099676541990987,0.6227285602662286,0.25800886818721674,0.5567694812956012,0.30390560664091953,0.5784626851134322,0.38750372006088346,0.5812083243667904,0.30303874838883693,0.5277198154585928,0.18906777991793244,0.48832731778682015,0.29065254406185254,0.4138485819994123,0.22304974953693646,0.430893450038355,0.32098039788910276,0.5176149842628874,0.274542348296759,0.4996462321324552,0.2214768241524329,0.39340982150150194,0.3551447837011243,0.474599402809847,0.27867554389176674,0.47607343549118303,0.2649239946207362,0.6560114171445345,0.30121707608505455,0.4682637977112115,0.3321645768091652,0.48421988789579173,0.29456844422655065,0.33840192323240825,0.2647000053472054,0.4054263843629526,0.3745910762444358,0.47405098629996817,0.2782651668603591,0.5729899312514976,0.27082357123075396,0.6293494822618282,0.22511286811650777,0.5552325005109484,0.33062639296914326,0.42000484639062446,0.23224996981821833,0.5415750027929391,0.3576512805102884,0.6156664734717353,0.3563938571395683,0.5547058640353928,0.3371849700943252,0.33721301909593704,0.36991820169824674,0.3505243041024506,0.38896432066643993,0.561442734580389,0.4186023219272384,0.5672127599747734,0.23820516201312011,0.4235602088432769,0.28511975441792037,0.6463386132467677,0.2826953538698391,0.6407511511166637,0.27077021070980334,0.615173606918097,0.4240718270761121,0.7066393257084741,0.2547868443961918,0.6201547967620048,0.26804385317254853,0.6452797382291263,0.3399452258755597,0.6717697501676719,0.6296039047084533,0.29667010674255456,0.6376972567171193,0.5315648508148496,0.4250939298925856,0.380384266981531,0.30395263837644837,0.29352023452832093,0.31201140123603266,0.33589159474586683,0.3439590430317216,0.2510702438924509,0.2062056351298544,0.21548076190035326,0.3238374443803648,0.25128010372490467,0.2898163317691227,0.21886473782493426,0.24979426995301532,0.20824885256362827,0.1499697781876862,0.19676847401159367,0.19944881230272846,0.2536654169052183,0.30323941993687703,0.19891224643805408,0.22415049949367924,0.2734424406238536,0.26172913116149005,0.22437251651126452,0.23595253815181066,0.3203420423642464,0.25213646163634673,0.34852619600499174,0.36241024781449216,0.24795449410873774,0.4446546344404491,0.3851083393077783,0.4592301523931692,0.2933704538726912,0.43901266547811113,0.5009684418157573,0.470060774636738,0.5707329522209528,0.4556589760045465,0.44099352049471213,0.5817740500151363,0.6267985496939797,0.6264305520133596,0.5724425980945621,0.460851892930664,0.47057808539489737,0.5204387485522552
