,0,1,2,3,4,5,6,7,8,9,10
0,1.0,0.49804266565317024,0.6916766117850613,0.47111576158664403,0.7454956704175963,0.6683745872131364,0.5428161967750542,0.5202670344413519,0.7007170211920508,0.3673973684807501,0.6319811987931178
1,0.49804266565317024,1.0,0.21381430481194535,0.2608777199106454,0.37450537798166555,0.3470837047537845,0.29678652255065585,0.23258640498920827,0.3500999691397307,0.2140273053967726,0.3279146374844625
2,0.6916766117850613,0.21381430481194535,1.0,0.29678631529965416,0.45857651591262283,0.42722190950173955,0.12517097162336038,0.22885198230819945,0.44278205246967,0.28179192478996923,0.26257146997034975
3,0.47111576158664403,0.2608777199106454,0.29678631529965416,1.0,0.7354455649822345,0.6830508268297942,0.6891888196565865,0.7227152113597507,0.7165534288721408,0.5681846843895607,0.4443196197267082
4,0.7454956704175963,0.37450537798166555,0.45857651591262283,0.7354455649822345,1.0,0.9851810664741086,0.9541295626871734,0.9786719453127125,0.9875917212162709,0.8639623233408427,0.5334279006986727
5,0.6683745872131364,0.3470837047537845,0.42722190950173955,0.6830508268297942,0.9851810664741086,1.0,0.8770863556020093,0.960733262200634,0.9838435628840907,0.883701525028023,0.6159042882264313
6,0.5428161967750542,0.29678652255065585,0.12517097162336038,0.6891888196565865,0.9541295626871734,0.8770863556020093,1.0,0.9482718261834874,0.9609992315656136,0.6270808776233372,0.3276905465149695
7,0.5202670344413519,0.23258640498920827,0.22885198230819945,0.7227152113597507,0.9786719453127125,0.960733262200634,0.9482718261834874,1.0,0.9861016853490532,0.8759629523973751,0.493044358690107
8,0.7007170211920508,0.3500999691397307,0.44278205246967,0.7165534288721408,0.9875917212162709,0.9838435628840907,0.9609992315656136,0.9861016853490532,1.0,0.8663837318486117,0.5286948562346715
9,0.3673973684807501,0.2140273053967726,0.28179192478996923,0.5681846843895607,0.8639623233408427,0.883701525028023,0.6270808776233372,0.8759629523973751,0.8663837318486117,1.0,0.5436613567433207
10,0.6319811987931178,0.3279146374844625,0.26257146997034975,0.4443196197267082,0.5334279006986727,0.6159042882264313,0.3276905465149695,0.493044358690107,0.5286948562346715,0.5436613567433207,1.0
