query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM gt_2015 WHERE f9 = 11.572 AND f8 = 140.829 AND f10 > 1.873 AND f4 >= 3.833;,1.0,0,1.0,3.899651997926412,0,0.0
1,SELECT COUNT(*) FROM gt_2015 WHERE f2 > 1025.5 AND f9 <= 13.268;,348.3280648052215,363,1.0421210251978483,2.611552001326345,0,0.0
2,SELECT COUNT(*) FROM gt_2015 WHERE f11 > 63.647 AND f10 > 1.483 AND f3 < 61.48 AND f1 > 25.208;,37.94019508919916,16,2.3712621930749473,1.261147997865919,0,0.0
3,SELECT COUNT(*) FROM gt_2015 WHERE f6 >= 1100.0 AND f8 > 143.203 AND f4 > 4.382 AND f9 >= 12.4;,404.6032733203569,435,1.0751272386656536,3.9997189996938687,0,0.0
4,SELECT COUNT(*) FROM gt_2015 WHERE f9 = 11.673 AND f2 > 1012.5 AND f5 = 20.303 AND f6 <= 1055.9;,1.0,0,1.0,4.130945999349933,0,0.0
5,SELECT COUNT(*) FROM gt_2015 WHERE f5 > 26.093;,3398.000000000012,3398,1.0000000000000036,1.5366770021500997,0,0.0
6,SELECT COUNT(*) FROM gt_2015 WHERE f11 < 47.462;,370.0000000000004,370,1.000000000000001,0.5336569993232843,0,0.0
7,SELECT COUNT(*) FROM gt_2015 WHERE f1 <= 18.195 AND f8 > 135.913;,1120.988820957534,1135,1.012498946270042,1.8618840003910009,0,0.0
8,SELECT COUNT(*) FROM gt_2015 WHERE f11 >= 55.732 AND f4 <= 2.649 AND f5 < 22.398 AND f6 > 1075.5 AND f1 > 4.244;,1.0,0,1.0,3.3303160016657785,0,0.0
9,SELECT COUNT(*) FROM gt_2015 WHERE f8 = 138.275 AND f3 < 61.48 AND f9 <= 12.142 AND f4 <= 3.001;,1.0,0,1.0,3.5032730011153035,0,0.0
10,SELECT COUNT(*) FROM gt_2015 WHERE f4 < 2.666 AND f1 <= 11.764 AND f5 = 30.547 AND f9 > 10.722;,1.0,0,1.0,4.010196000308497,0,0.0
11,SELECT COUNT(*) FROM gt_2015 WHERE f4 > 3.319 AND f8 >= 149.71;,1258.0066225165626,1258,1.000005264321592,1.6489400004502386,0,0.0
12,SELECT COUNT(*) FROM gt_2015 WHERE f7 < 542.05 AND f2 < 1019.4 AND f10 = 1.259;,1.0,0,1.0,1.8578240014903713,0,0.0
13,SELECT COUNT(*) FROM gt_2015 WHERE f6 = 1063.0 AND f10 = 3.261 AND f8 <= 122.283;,1.0,0,1.0,2.5445360006415285,0,0.0
14,SELECT COUNT(*) FROM gt_2015 WHERE f11 < 55.732 AND f3 < 82.088;,2761.145554381089,2654,1.0403713467901616,0.5467779992613941,0,0.0
15,SELECT COUNT(*) FROM gt_2015 WHERE f3 <= 61.967 AND f9 = 12.594;,1.0,0,1.0,2.659101002791431,0,0.0
16,SELECT COUNT(*) FROM gt_2015 WHERE f7 > 539.441;,6570.999999999997,6571,1.0000000000000004,1.6561189986532554,0,0.0
17,SELECT COUNT(*) FROM gt_2015 WHERE f1 >= 22.357;,2215.000000000121,2215,1.0000000000000546,0.8280319998448249,0,0.0
18,SELECT COUNT(*) FROM gt_2015 WHERE f7 = 549.87 AND f5 >= 29.309;,4.71013989195807,6,1.2738475157063154,2.707408999413019,0,0.0
19,SELECT COUNT(*) FROM gt_2015 WHERE f3 = 79.975 AND f2 > 1020.6 AND f11 < 55.077 AND f4 > 3.223 AND f8 >= 109.99;,1.0,0,1.0,2.17153099947609,0,0.0
