query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f56 <= 1.0 AND f36 = 0.0 AND f55 < 1.0 AND f50 <= 24.0;,46732.2496119038,47954,1.0261436245471263,4.370987415313721,0,0.0
1,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f51 > 0.0 AND f12 > 3.0 AND f7 <= 503.0 AND f29 = 1.0 AND f20 < 0.094;,3581.786002940261,1676,2.137103820370084,8.337393403053284,0,0.0
2,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f1 < 21221.46 AND f54 = 0.0 AND f34 <= 0.0 AND f5 <= 19.0 AND f4 < 173533.2;,4052.345418080166,3205,1.264382345734841,9.938147850334644,0,0.0
3,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f15 > 0.0 AND f41 >= 0.0 AND f19 = 0.0 AND f32 >= 0.0 AND f1 < 106107.3;,207.6931072716897,0,207.6931072716897,3.881550393998623,0,0.0
4,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f19 <= 0.0 AND f2 >= 42340.92 AND f5 > 20.0 AND f37 > 0.0 AND f50 < 0.0;,1.0,0,1.0,11.919813230633736,0,0.0
5,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f31 <= 100.0;,235794.99999999994,235795,1.0000000000000002,0.7299073040485382,0,0.0
6,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f5 >= 32.0 AND f37 > 0.0 AND f41 >= 0.0 AND f13 <= 1.0;,718.3732021862014,277,2.5934050620440483,4.925861954689026,0,0.0
7,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f9 > 0.833;,151718.0,151718,1.0,4.288934171199799,0,0.0
8,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f4 <= 136077.16;,150908.99999999997,150909,1.0000000000000002,4.48517594486475,0,0.0
9,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f44 <= 0.0 AND f36 < 0.0;,1.0,0,1.0,0.520545057952404,0,0.0
10,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f27 > 534.0 AND f42 <= 1.0;,108395.00000000003,108395,1.0000000000000002,2.7093663811683655,0,0.0
11,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f1 >= 188635.2 AND f18 < 0.333;,4642.605668234983,4191,1.1077560649570466,4.994354210793972,0,0.0
12,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f26 = 1.0 AND f55 > 0.0;,162588.38363405093,164875,1.0140638360185419,2.3355428129434586,0,0.0
13,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f14 > 0.0 AND f29 >= 1.0;,417.5848319577303,395,1.0571767897664057,1.570659689605236,0,0.0
14,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f25 = 0.042 AND f5 < 28.0 AND f6 = 0.0;,10669.144140162556,10861,1.0179823102319172,7.459194399416447,0,0.0
15,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f24 = 1.0 AND f40 = 0.0 AND f30 <= 18455.68;,13400.970626351182,16023,1.1956596612855008,8.07230081409216,0,0.0
16,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f41 < 0.0 AND f10 < 0.523;,1.0,0,1.0,2.2694068029522896,0,0.0
17,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f11 = 0.065 AND f48 <= 0.0;,1.0,0,1.0,1.3583321124315262,0,0.0
18,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f39 > 0.0 AND f6 = 0.0 AND f27 < 130.0 AND f4 <= 208541.3;,4824.738306918891,338,14.274373689109146,6.415787152945995,0,0.0
19,SELECT COUNT(*) FROM phiusiil_phishing_url_dataset WHERE f27 >= 935.0 AND f53 < 75.0 AND f39 < 0.0;,1.0,0,1.0,2.6898402720689774,0,0.0
