query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM gt_2013 WHERE f9 = 11.332 AND f8 = 134.39 AND f10 > 1.319 AND f4 >= 4.011;,1.0,0,1.0,4.155995997280115,0,0.0
1,SELECT COUNT(*) FROM gt_2013 WHERE f2 > 1021.3 AND f9 <= 13.306;,376.21580188678877,286,1.3154398667370237,2.6226249974570237,0,0.0
2,SELECT COUNT(*) FROM gt_2013 WHERE f11 > 74.904 AND f10 > 0.972 AND f3 < 73.907 AND f1 > 24.708;,166.50432014987638,35,4.757266289996468,1.5272679993358906,0,0.0
3,SELECT COUNT(*) FROM gt_2013 WHERE f6 >= 1099.9 AND f8 > 134.6 AND f4 > 4.528 AND f9 >= 12.115;,224.84301172729116,221,1.0173891933361592,4.760726002132287,0,0.0
4,SELECT COUNT(*) FROM gt_2013 WHERE f9 = 11.761 AND f2 > 1010.7 AND f5 = 19.617 AND f6 <= 1058.1;,1.0,0,1.0,5.068924998340663,0,0.0
5,SELECT COUNT(*) FROM gt_2013 WHERE f5 > 25.067;,3289.0,3289,1.0,2.493766001862241,0,0.0
6,SELECT COUNT(*) FROM gt_2013 WHERE f11 < 52.613;,358.0000000000005,358,1.0000000000000013,0.4856529994867742,0,0.0
7,SELECT COUNT(*) FROM gt_2013 WHERE f1 <= 17.726 AND f8 > 133.996;,1746.5254466008605,1818,1.040923854581246,2.107128002535319,0,0.0
8,SELECT COUNT(*) FROM gt_2013 WHERE f11 >= 67.008 AND f4 <= 2.596 AND f5 < 20.253 AND f6 > 1083.9 AND f1 > 7.641;,1.0,0,1.0,4.56757999927504,0,0.0
9,SELECT COUNT(*) FROM gt_2013 WHERE f8 = 134.23 AND f3 < 73.907 AND f9 <= 12.048 AND f4 <= 2.982;,1.0,0,1.0,3.951701000914909,0,0.0
10,SELECT COUNT(*) FROM gt_2013 WHERE f4 < 2.617 AND f1 <= 12.614 AND f5 = 30.866 AND f9 > 10.555;,1.0,0,1.0,5.115309999382589,0,0.0
11,SELECT COUNT(*) FROM gt_2013 WHERE f4 > 3.286 AND f8 >= 152.03;,1217.0000000000032,1217,1.0000000000000027,1.9780460024776403,0,0.0
12,SELECT COUNT(*) FROM gt_2013 WHERE f7 < 535.792 AND f2 < 1017.0 AND f10 = 0.734;,1.0,0,1.0,1.5626690001226962,0,0.0
13,SELECT COUNT(*) FROM gt_2013 WHERE f6 = 1059.6 AND f10 = 2.545 AND f8 <= 112.242;,1.0,0,1.0,2.9597650027426425,0,0.0
14,SELECT COUNT(*) FROM gt_2013 WHERE f11 < 67.008 AND f3 < 93.715;,2645.8788010624558,2666,1.007604731905885,0.6755159993190318,0,0.0
15,SELECT COUNT(*) FROM gt_2013 WHERE f3 <= 74.537 AND f9 = 12.15;,2.853415498974774,2,1.426707749487387,2.737910999712767,0,0.0
16,SELECT COUNT(*) FROM gt_2013 WHERE f7 > 533.136;,6365.0,6365,1.0,1.280705000681337,0,0.0
17,SELECT COUNT(*) FROM gt_2013 WHERE f1 >= 21.96;,2146.0000000000136,2146,1.0000000000000064,0.9177329993690364,0,0.0
18,SELECT COUNT(*) FROM gt_2013 WHERE f7 = 549.95 AND f5 >= 25.719;,16.810550198525288,6,2.801758366420881,3.4736840025288984,0,0.0
19,SELECT COUNT(*) FROM gt_2013 WHERE f3 = 91.853 AND f2 > 1018.1 AND f11 < 65.937 AND f4 > 3.192 AND f8 >= 109.62;,1.0,0,1.0,2.4592270019638818,0,0.0
20,SELECT COUNT(*) FROM gt_2013 WHERE f8 >= 121.598 AND f4 = 3.688 AND f1 < 23.916 AND f9 >= 10.532;,1.0,0,1.0,4.2062700013048016,0,0.0
21,SELECT COUNT(*) FROM gt_2013 WHERE f8 = 155.724 AND f6 < 1098.9;,1.0,0,1.0,2.9525249992730096,0,0.0
