query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM dataset WHERE f4 <= 1214.2 AND f2 = 2937.0 AND f1 > 8.0 AND f3 >= 591.0;,777.3601946570984,791,1.0175463130690892,1.9580679945647717,0,0.0
1,SELECT COUNT(*) FROM dataset WHERE f1 > 28.0 AND f3 <= 1002.0;,717.1563577014725,496,1.4458797534303882,1.0162880062125623,0,0.0
2,SELECT COUNT(*) FROM dataset WHERE f2 > 450.0 AND f3 < 238.0 AND f1 > 24.0 AND f4 >= 1118.0;,271.26854618265565,0,271.26854618265565,1.9200780079700053,0,0.0
3,SELECT COUNT(*) FROM dataset WHERE f2 > 1322.0 AND f3 > 1315.0 AND f1 >= 18.0 AND f4 = 990.0;,3.1839383492196154,4,1.2563057324839224,1.6538319760002196,0,0.0
4,SELECT COUNT(*) FROM dataset WHERE f3 < 393.0;,16046.999999999998,16047,1.0000000000000002,0.29300700407475233,0,0.0
5,SELECT COUNT(*) FROM dataset WHERE f3 > 519.0 AND f1 <= 12.0 AND f4 > 249.0 AND f2 > 3103.0;,1.0,0,1.0,1.5852289507165551,0,0.0
6,SELECT COUNT(*) FROM dataset WHERE f2 <= 1268.0 AND f1 <= 28.0;,24053.0,24053,1.0,1.586311962455511,0,0.0
7,SELECT COUNT(*) FROM dataset WHERE f1 > 14.0 AND f3 >= 383.0 AND f4 <= 118.0 AND f2 < 485.0;,35.45891433193658,0,35.45891433193658,1.7067140433937311,0,0.0
8,SELECT COUNT(*) FROM dataset WHERE f1 <= 3.0 AND f4 < 1168.0;,3495.679520402248,3516,1.0058130270464307,0.9677769849076867,0,0.0
9,SELECT COUNT(*) FROM dataset WHERE f2 <= 1194.0 AND f4 <= 352.0 AND f1 < 17.0 AND f3 >= 63.0;,3359.0485607127157,3256,1.0316488208577137,1.717692008242011,0,0.0
10,SELECT COUNT(*) FROM dataset WHERE f3 = 504.0 AND f1 = 26.0 AND f4 > 322.0 AND f2 < 500.0;,1.0,0,1.0,1.6651630285196006,0,0.0
11,SELECT COUNT(*) FROM dataset WHERE f3 > 492.0 AND f1 > 3.0 AND f2 = 600.0 AND f4 < 1534.0;,292.6961474186973,347,1.1855297825414213,1.9445480429567397,0,0.0
12,SELECT COUNT(*) FROM dataset WHERE f3 = 467.0;,31.99999999999966,32,1.0000000000000107,0.28741301503032446,0,0.0
13,SELECT COUNT(*) FROM dataset WHERE f2 < 1010.0 AND f3 < 1154.6 AND f4 < 769.0 AND f1 < 25.0;,8451.112281347163,8496,1.0053114569015857,1.8555050482973456,0,0.0
14,SELECT COUNT(*) FROM dataset WHERE f2 = 2937.0 AND f3 <= 246.0;,25.542891908335,0,25.542891908335,1.3057989999651909,0,0.0
15,SELECT COUNT(*) FROM dataset WHERE f1 > 5.0 AND f2 >= 1322.0 AND f4 <= 616.0 AND f3 <= 313.0;,419.288461040015,125,3.3543076883201204,1.9009709940291941,0,0.0
16,SELECT COUNT(*) FROM dataset WHERE f4 < 382.0 AND f2 = 1268.0 AND f1 = 26.0 AND f3 > 1073.0;,1.0,0,1.0,1.803744991775602,0,0.0
17,SELECT COUNT(*) FROM dataset WHERE f2 >= 450.0 AND f1 <= 17.0 AND f3 > 303.0;,9026.543183136779,10588,1.1729850270677602,1.605859026312828,0,0.0
18,SELECT COUNT(*) FROM dataset WHERE f2 >= 720.0;,21527.999999999996,21528,1.0000000000000002,0.947618973441422,0,0.0
19,SELECT COUNT(*) FROM dataset WHERE f2 >= 1200.0 AND f1 = 27.0 AND f4 < 1418.0 AND f3 > 960.0;,20.080933115492893,17,1.181231359734876,1.7786520184017718,0,0.0
20,SELECT COUNT(*) FROM dataset WHERE f4 >= 867.0;,17885.000000000302,17885,1.0000000000000169,0.29106304282322526,0,0.0
21,SELECT COUNT(*) FROM dataset WHERE f1 > 24.0;,6560.000000000001,6560,1.0000000000000002,0.8599520078860223,0,0.0
22,SELECT COUNT(*) FROM dataset WHERE f1 > 6.0 AND f3 <= 137.0 AND f2 >= 1920.0 AND f4 < 201.0;,14.993946676449593,5,2.9987893352899184,1.7508050077594817,0,0.0
23,SELECT COUNT(*) FROM dataset WHERE f3 <= 137.0 AND f1 <= 2.0 AND f2 > 2009.0;,1.0,0,1.0,1.5541670145466924,0,0.0
24,SELECT COUNT(*) FROM dataset WHERE f4 > 281.0 AND f2 > 3053.0 AND f1 <= 11.0 AND f3 <= 413.0;,1.0,0,1.0,1.5283190296031535,0,0.0
25,SELECT COUNT(*) FROM dataset WHERE f4 = 1233.0 AND f2 >= 387.0 AND f3 > 1002.0 AND f1 > 19.0;,4.5953664735611115,7,1.523273506100908,1.6382859903387725,0,0.0
26,SELECT COUNT(*) FROM dataset WHERE f1 <= 25.0 AND f2 > 690.0;,16280.0,16280,1.0,1.5767700388096273,0,0.0
27,SELECT COUNT(*) FROM dataset WHERE f3 < 709.0 AND f1 <= 14.0 AND f4 < 1183.0;,10885.914849906194,10924,1.0034985713758484,1.0214239591732621,0,0.0
28,SELECT COUNT(*) FROM dataset WHERE f4 <= 533.0 AND f3 < 246.0 AND f2 < 1010.0;,2340.8451985305114,2744,1.1722261693009743,1.0959680075757205,0,0.0
