query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM gt_2012 WHERE f9 = 11.729 AND f8 = 134.31 AND f10 > 1.209 AND f4 >= 4.421;,1.0,0,1.0,3.074143001867924,0,0.0
1,SELECT COUNT(*) FROM gt_2012 WHERE f2 > 1022.1 AND f9 <= 12.585;,428.89613778705603,338,1.268923484577089,1.9444839999778196,0,0.0
2,SELECT COUNT(*) FROM gt_2012 WHERE f11 > 72.209 AND f10 > 0.707 AND f3 < 71.579 AND f1 > 25.67;,94.54466684590982,93,1.0166093209237614,1.2703989996225573,0,0.0
3,SELECT COUNT(*) FROM gt_2012 WHERE f6 >= 1099.9 AND f8 > 134.52 AND f4 > 5.409 AND f9 >= 12.157;,602.6259005136184,621,1.0304900593730228,3.500019000057364,0,0.0
4,SELECT COUNT(*) FROM gt_2012 WHERE f9 = 11.847 AND f2 > 1010.7 AND f5 = 19.882 AND f6 <= 1059.2;,1.0,0,1.0,3.8749239975004457,0,0.0
5,SELECT COUNT(*) FROM gt_2012 WHERE f5 > 25.38;,3507.0000000000073,3507,1.000000000000002,2.0678700020653196,0,0.0
6,SELECT COUNT(*) FROM gt_2012 WHERE f11 < 55.012;,381.99999999999966,382,1.0000000000000009,0.3697970023495145,0,0.0
7,SELECT COUNT(*) FROM gt_2012 WHERE f1 <= 19.793 AND f8 > 133.89;,1868.9275759647599,1955,1.0460544459518764,1.8881950018112548,0,0.0
8,SELECT COUNT(*) FROM gt_2012 WHERE f11 >= 66.237 AND f4 <= 2.895 AND f5 < 20.722 AND f6 > 1085.472 AND f1 > 5.897;,1.0,0,1.0,3.232222999940859,0,0.0
9,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 134.13 AND f3 < 71.579 AND f9 <= 12.116 AND f4 <= 3.623;,1.0,0,1.0,3.1018900008348282,0,0.0
10,SELECT COUNT(*) FROM gt_2012 WHERE f4 < 2.937 AND f1 <= 13.424 AND f5 = 28.295 AND f9 > 10.629;,1.0,0,1.0,3.6666539999714587,0,0.0
11,SELECT COUNT(*) FROM gt_2012 WHERE f4 > 4.162 AND f8 >= 146.594;,1065.5038162913372,1070,1.0042197725056607,1.362303999485448,0,0.0
12,SELECT COUNT(*) FROM gt_2012 WHERE f7 < 538.47 AND f2 < 1016.8 AND f10 = 0.458;,1.0,0,1.0,1.3824309971823823,0,0.0
13,SELECT COUNT(*) FROM gt_2012 WHERE f6 = 1062.867 AND f10 = 2.046 AND f8 <= 118.438;,1.0,0,1.0,2.280171000165865,0,0.0
14,SELECT COUNT(*) FROM gt_2012 WHERE f11 < 66.237 AND f3 < 92.604;,2777.087851463516,2841,1.02301408956249,0.448445000074571,0,0.0
15,SELECT COUNT(*) FROM gt_2012 WHERE f3 <= 72.18 AND f9 = 12.182;,2.0751565762004347,4,1.9275653923541087,2.1119869998074137,0,0.0
16,SELECT COUNT(*) FROM gt_2012 WHERE f7 > 533.879;,6789.000000000003,6789,1.0000000000000004,1.1335429990140256,0,0.0
17,SELECT COUNT(*) FROM gt_2012 WHERE f1 >= 23.237;,2289.0000000000305,2289,1.0000000000000133,0.9188670010189526,0,0.0
18,SELECT COUNT(*) FROM gt_2012 WHERE f7 = 549.97 AND f5 >= 25.897;,21.24792647388481,17,1.249878027875577,2.801481001370121,0,0.0
19,SELECT COUNT(*) FROM gt_2012 WHERE f3 = 90.601 AND f2 > 1017.6 AND f11 < 65.46 AND f4 > 4.049 AND f8 >= 110.78;,1.0,0,1.0,1.8926980010292027,0,0.0
20,SELECT COUNT(*) FROM gt_2012 WHERE f8 >= 129.23 AND f4 = 4.321 AND f1 < 25.073 AND f9 >= 10.602;,1.0,0,1.0,3.052830001252005,0,0.0
21,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 154.89 AND f6 < 1095.4;,1.0,0,1.0,2.336399000341771,0,0.0
22,SELECT COUNT(*) FROM gt_2012 WHERE f1 > 17.884 AND f11 = 56.333 AND f8 > 150.871 AND f6 > 1091.9 AND f9 >= 11.969;,1.0,0,1.0,3.6979029973736033,0,0.0
23,SELECT COUNT(*) FROM gt_2012 WHERE f2 = 1013.9 AND f11 > 67.636;,27.814080383182727,26,1.0697723224301048,0.47691700092400424,0,0.0
24,SELECT COUNT(*) FROM gt_2012 WHERE f6 <= 1057.7 AND f11 <= 59.359;,312.6767895878523,213,1.467966148299776,1.4184039973770268,0,0.0
25,SELECT COUNT(*) FROM gt_2012 WHERE f8 > 135.57;,1676.9999999999952,1677,1.0000000000000029,1.3606409993371926,0,0.0
26,SELECT COUNT(*) FROM gt_2012 WHERE f11 > 59.359 AND f7 > 538.47 AND f10 <= 1.382 AND f1 <= 18.52 AND f5 = 32.679;,1.0,0,1.0,3.3905290001712274,0,0.0
27,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 134.72 AND f11 >= 56.806 AND f9 > 12.585 AND f2 > 1014.4;,1.0,0,1.0,2.8960140007256996,0,0.0
28,SELECT COUNT(*) FROM gt_2012 WHERE f2 <= 1017.6 AND f8 > 133.11;,3973.2623521224727,3921,1.013328832471939,1.3757880005869083,0,0.0
29,SELECT COUNT(*) FROM gt_2012 WHERE f5 < 26.083 AND f3 <= 81.477 AND f4 < 4.484;,1886.9453810003395,1794,1.0518090195096652,2.1642260035150684,0,0.0
30,SELECT COUNT(*) FROM gt_2012 WHERE f7 <= 550.17 AND f5 < 23.832 AND f4 < 4.34;,1756.730848560611,1916,1.0906622386519182,2.745379999396391,0,0.0
31,SELECT COUNT(*) FROM gt_2012 WHERE f6 > 1088.8 AND f4 >= 3.441 AND f3 > 69.85 AND f9 <= 12.147 AND f10 < 1.447;,337.33415747998976,236,1.4293820232202956,2.7502249977260362,0,0.0
32,SELECT COUNT(*) FROM gt_2012 WHERE f7 <= 550.15 AND f9 > 11.992 AND f8 >= 110.244 AND f6 > 1098.6;,1339.6230706450747,1371,1.023422207367492,3.809100999205839,0,0.0
33,SELECT COUNT(*) FROM gt_2012 WHERE f10 = 4.711 AND f6 < 1054.0 AND f5 <= 25.453;,1.0,1,1.0,2.752665001025889,0,0.0
34,SELECT COUNT(*) FROM gt_2012 WHERE f1 < 15.631 AND f5 > 19.725;,2345.5748541256753,2300,1.019815153967685,2.5669090027804486,0,0.0
35,SELECT COUNT(*) FROM gt_2012 WHERE f2 < 1021.6 AND f9 <= 11.782 AND f6 < 1085.7 AND f11 <= 55.753;,330.1088553275455,367,1.1117544836410094,2.764526001556078,0,0.0
36,SELECT COUNT(*) FROM gt_2012 WHERE f1 = 18.91 AND f3 = 96.821 AND f4 = 4.503 AND f5 <= 23.091 AND f7 < 550.29;,1.0,0,1.0,3.1133679985941853,0,0.0
37,SELECT COUNT(*) FROM gt_2012 WHERE f7 < 549.95;,4090.000000000002,4090,1.0000000000000004,1.1935200018342584,0,0.0
38,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 134.9 AND f4 = 5.314 AND f1 <= 18.68 AND f7 < 549.89;,1.0,0,1.0,2.7578789995459374,0,0.0
39,SELECT COUNT(*) FROM gt_2012 WHERE f11 < 61.43;,1526.0000000000027,1526,1.0000000000000018,0.36623599953600205,0,0.0
40,SELECT COUNT(*) FROM gt_2012 WHERE f7 = 549.87 AND f2 >= 1011.5;,40.55701298509004,45,1.1095491676505698,1.2423539992596488,0,0.0
41,SELECT COUNT(*) FROM gt_2012 WHERE f6 > 1092.4;,2362.0000000000005,2362,1.0000000000000002,1.224653999088332,0,0.0
42,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 133.73;,41.00000000000003,41,1.0000000000000007,1.4467510009126272,0,0.0
43,SELECT COUNT(*) FROM gt_2012 WHERE f5 <= 19.882 AND f8 < 110.244 AND f1 >= 23.872 AND f4 < 5.759;,75.70723016374075,5,15.14144603274815,3.0727000012120698,0,0.0
44,SELECT COUNT(*) FROM gt_2012 WHERE f3 = 88.317 AND f9 > 13.899 AND f10 <= 1.314 AND f8 = 134.75;,1.0,0,1.0,2.7661479980451986,0,0.0
45,SELECT COUNT(*) FROM gt_2012 WHERE f9 = 12.22 AND f3 >= 75.956 AND f11 <= 81.434;,3.253845759911448,1,3.253845759911448,2.142786001058994,0,0.0
46,SELECT COUNT(*) FROM gt_2012 WHERE f4 < 4.484 AND f5 = 25.487 AND f3 = 65.323 AND f10 = 0.427 AND f8 > 133.8;,1.0,0,1.0,3.139071999612497,0,0.0
47,SELECT COUNT(*) FROM gt_2012 WHERE f1 < 9.319 AND f9 = 10.538 AND f7 <= 550.0 AND f2 >= 1012.9 AND f4 <= 4.139;,1.0,0,1.0,2.9655580001417547,0,0.0
48,SELECT COUNT(*) FROM gt_2012 WHERE f3 >= 89.494 AND f6 < 1059.2 AND f7 = 549.97 AND f8 >= 109.93;,7.177346134188545,8,1.1146181123817938,3.0168880002747755,0,0.0
49,SELECT COUNT(*) FROM gt_2012 WHERE f1 < 13.825 AND f11 > 64.271;,1678.8450475526565,1999,1.1906995246011838,1.0314700011804234,0,0.0
50,SELECT COUNT(*) FROM gt_2012 WHERE f6 <= 1099.7 AND f11 <= 60.656 AND f4 > 4.8;,97.98597073222163,24,4.082748780509235,1.4717140002176166,0,0.0
51,SELECT COUNT(*) FROM gt_2012 WHERE f10 <= 1.688 AND f5 = 26.129 AND f4 = 3.883 AND f7 = 549.65 AND f1 < 26.925;,1.0,0,1.0,3.4655330018722452,0,0.0
52,SELECT COUNT(*) FROM gt_2012 WHERE f4 >= 5.148 AND f9 >= 11.729 AND f3 >= 92.302 AND f11 < 63.428 AND f6 > 1083.3;,43.54722855375136,34,1.2808008398162165,2.878312996472232,0,0.0
53,SELECT COUNT(*) FROM gt_2012 WHERE f4 >= 3.522 AND f3 > 83.991;,2860.634824323503,2697,1.060672904828885,0.40876400089473464,0,0.0
54,SELECT COUNT(*) FROM gt_2012 WHERE f7 > 549.96 AND f9 < 10.629 AND f3 >= 90.894 AND f4 > 4.309;,21.423085916471752,47,2.1938949497403035,2.5506049969408195,0,0.0
55,SELECT COUNT(*) FROM gt_2012 WHERE f11 <= 59.359 AND f6 > 1059.2 AND f9 = 10.475 AND f4 = 4.987 AND f7 <= 550.09;,1.0,0,1.0,3.605216999858385,0,0.0
56,SELECT COUNT(*) FROM gt_2012 WHERE f4 < 3.623 AND f3 < 70.487;,301.9871333599858,167,1.8083061877843463,0.4318120008974802,0,0.0
57,SELECT COUNT(*) FROM gt_2012 WHERE f11 <= 61.913 AND f2 > 1006.0 AND f1 <= 18.331;,413.56657314589006,221,1.871341959936154,1.1168119999638293,0,0.0
58,SELECT COUNT(*) FROM gt_2012 WHERE f7 = 549.65 AND f9 > 12.059 AND f6 > 1099.9 AND f11 < 63.607;,1.0,0,1.0,3.2731270002841484,0,0.0
59,SELECT COUNT(*) FROM gt_2012 WHERE f8 = 132.135 AND f6 > 1078.302 AND f10 > 2.321 AND f7 > 549.89;,1.0,0,1.0,3.055187000427395,0,0.0
60,SELECT COUNT(*) FROM gt_2012 WHERE f10 >= 1.403 AND f11 < 61.071 AND f4 < 4.364 AND f6 = 1088.3;,1.0600524123470494,0,1.0600524123470494,1.7693420013529249,0,0.0
61,SELECT COUNT(*) FROM gt_2012 WHERE f7 < 549.65 AND f3 >= 61.744 AND f11 <= 66.035;,685.5371055578553,590,1.161927297555687,1.3715829991269857,0,0.0
62,SELECT COUNT(*) FROM gt_2012 WHERE f1 = 19.12;,1.0,1,1.0,0.9174700026051141,0,0.0
63,SELECT COUNT(*) FROM gt_2012 WHERE f4 >= 4.176;,4652.000000000296,4652,1.0000000000000635,0.3621060022851452,0,0.0
64,SELECT COUNT(*) FROM gt_2012 WHERE f4 > 4.601 AND f7 = 549.95 AND f3 < 88.317;,13.925931605052664,8,1.740741450631583,1.369355002680095,0,0.0
65,SELECT COUNT(*) FROM gt_2012 WHERE f7 > 550.09;,1668.0000000000007,1668,1.0000000000000004,1.098520002415171,0,0.0
66,SELECT COUNT(*) FROM gt_2012 WHERE f10 < 0.916;,1373.999999999971,1374,1.000000000000021,0.4009540025435854,0,0.0
67,SELECT COUNT(*) FROM gt_2012 WHERE f8 < 110.7 AND f7 <= 550.18 AND f9 > 10.428;,445.183576354772,429,1.0377239542069279,3.262400998210069,0,0.0
68,SELECT COUNT(*) FROM gt_2012 WHERE f5 = 26.322 AND f11 <= 71.692 AND f6 = 1092.9;,1.0,0,1.0,2.96314599836478,0,0.0
69,SELECT COUNT(*) FROM gt_2012 WHERE f11 > 69.451;,2975.999999999627,2976,1.0000000000001252,0.36478699985309504,0,0.0
70,SELECT COUNT(*) FROM gt_2012 WHERE f10 < 2.005 AND f1 = 22.778 AND f7 = 550.14 AND f3 <= 60.238 AND f4 <= 4.484;,1.0,0,1.0,2.1080679980514105,0,0.0
71,SELECT COUNT(*) FROM gt_2012 WHERE f9 = 12.051 AND f7 <= 549.84 AND f5 >= 31.086;,1.0,0,1.0,3.475451001577312,0,0.0
72,SELECT COUNT(*) FROM gt_2012 WHERE f5 = 24.293 AND f11 < 57.747 AND f1 <= 20.609 AND f9 >= 10.504 AND f7 > 549.95;,1.0,0,1.0,4.2415869975229725,0,0.0
73,SELECT COUNT(*) FROM gt_2012 WHERE f6 >= 1091.9 AND f2 > 1009.9 AND f4 > 4.539 AND f7 < 550.01 AND f11 = 64.624;,1.0,0,1.0,2.3057310027070343,0,0.0
74,SELECT COUNT(*) FROM gt_2012 WHERE f1 <= 26.425;,6406.999999999983,6407,1.0000000000000027,0.9059969997906592,0,0.0
75,SELECT COUNT(*) FROM gt_2012 WHERE f2 < 1015.4 AND f4 >= 3.674 AND f1 < 21.385 AND f6 <= 1100.0;,2340.2251782741155,1990,1.1759925518965404,2.1514610016311053,0,0.0
76,SELECT COUNT(*) FROM gt_2012 WHERE f10 < 2.52 AND f5 < 24.695 AND f7 <= 549.76 AND f6 = 1060.0;,1.0,0,1.0,3.387259999726666,0,0.0
77,SELECT COUNT(*) FROM gt_2012 WHERE f9 >= 11.924 AND f10 = 4.019 AND f6 = 1100.1;,1.0,0,1.0,2.6683389987738337,0,0.0
78,SELECT COUNT(*) FROM gt_2012 WHERE f11 < 64.433 AND f5 = 24.293;,1.0,0,1.0,2.4169220014300663,0,0.0
79,SELECT COUNT(*) FROM gt_2012 WHERE f11 > 78.082 AND f1 >= 5.897;,1016.375731773966,860,1.1818322462487976,1.0257129979436286,0,0.0
80,SELECT COUNT(*) FROM gt_2012 WHERE f7 < 540.339 AND f1 >= 24.112 AND f10 > 0.78;,82.87031117062692,77,1.0762378074107393,1.836450999689987,0,0.0
81,SELECT COUNT(*) FROM gt_2012 WHERE f9 >= 13.257 AND f4 <= 4.46;,209.42043057443192,215,1.026642908766177,1.9905449989892077,0,0.0
82,SELECT COUNT(*) FROM gt_2012 WHERE f4 < 4.484 AND f6 > 1057.2 AND f10 = 1.885;,1.0,0,1.0,1.60145200061379,0,0.0
83,SELECT COUNT(*) FROM gt_2012 WHERE f8 <= 133.19 AND f7 >= 546.605;,2493.304416050217,2525,1.0127122800351809,1.9578689971240237,0,0.0
84,SELECT COUNT(*) FROM gt_2012 WHERE f11 >= 66.644 AND f10 < 2.953;,3138.332535545072,3152,1.0043550083683386,0.5154079990461469,0,0.0
85,SELECT COUNT(*) FROM gt_2012 WHERE f11 > 66.644 AND f6 > 1093.5 AND f2 = 1013.5 AND f8 <= 135.27;,1.1781548189510895,1,1.1781548189510895,2.3568530014017597,0,0.0
86,SELECT COUNT(*) FROM gt_2012 WHERE f5 = 24.005 AND f1 >= 8.913 AND f2 >= 1014.7 AND f11 < 65.642;,1.0,1,1.0,2.8943450015503913,0,0.0
87,SELECT COUNT(*) FROM gt_2012 WHERE f6 > 1089.3 AND f11 <= 66.644;,1648.1706680584828,2017,1.2237810313515602,1.5954789996612817,0,0.0
88,SELECT COUNT(*) FROM gt_2012 WHERE f10 < 1.54 AND f5 = 25.453 AND f8 > 132.987 AND f11 >= 67.444 AND f4 >= 2.984;,1.0,0,1.0,3.1980439998733345,0,0.0
